source,target,weight
1,2,206
1,3,110
1,4,128
1,5,94
1,6,34
1,7,191
1,8,183
1,9,206
1,10,362
1,11,194
1,13,86
1,14,282
1,15,133
1,16,61
1,17,320
1,19,85
1,20,345
1,21,13
1,22,327
1,23,224
1,24,233
1,31,203
1,45,22
1,48,379
1,52,55
1,54,237
1,55,228
1,56,303
1,60,205
1,61,191
1,62,191
1,65,219
1,66,13
1,70,280
1,72,219
1,81,82
1,84,157
1,85,110
1,86,365
1,88,13
1,104,375
1,110,196
1,121,204
1,123,332
1,127,202
1,139,228
1,146,169
1,148,318
1,155,23
1,156,205
1,160,392
1,162,45
1,168,108
1,175,103
1,176,64
1,183,63
1,187,5
2,1,206
2,3,280
2,4,139
2,5,376
2,6,130
2,10,15
2,11,218
2,12,126
2,13,87
2,14,101
2,15,41
2,18,263
2,20,124
2,22,378
2,25,86
2,26,250
2,31,17
2,33,329
2,34,133
2,36,227
2,39,24
2,42,309
2,55,245
2,59,390
2,62,228
2,70,212
2,72,177
2,91,34
2,99,70
2,103,36
2,114,13
2,117,238
2,119,203
2,120,146
2,122,75
2,125,5
2,127,142
2,128,375
2,132,107
2,138,181
2,146,152
2,155,8
2,168,355
2,176,389
2,183,107
2,188,302
2,190,1
2,199,152
3,1,110
3,2,280
3,6,118
3,7,73
3,8,278
3,10,105
3,11,103
3,12,206
3,16,323
3,17,265
3,19,322
3,20,212
3,21,191
3,25,209
3,26,279
3,28,270
3,29,398
3,31,238
3,32,220
3,33,79
3,36,182
3,37,172
3,38,230
3,39,396
3,41,242
3,42,92
3,43,64
3,44,355
3,53,390
3,55,118
3,56,151
3,62,296
3,67,180
3,71,111
3,75,384
3,76,397
3,90,52
3,92,245
3,93,9
3,94,145
3,95,15
3,114,398
3,136,39
3,164,136
3,172,47
3,174,14
3,186,13
3,192,352
3,196,116
3,197,286
4,1,128
4,2,139
4,5,335
4,7,294
4,8,121
4,10,302
4,11,53
4,12,192
4,13,291
4,14,9
4,17,169
4,18,9
4,20,179
4,21,29
4,22,18
4,23,149
4,25,204
4,28,173
4,35,352
4,37,306
4,41,115
4,42,82
4,43,4
4,44,266
4,45,372
4,46,118
4,47,349
4,52,269
4,56,310
4,59,24
4,66,323
4,71,263
4,72,85
4,74,188
4,91,391
4,96,38
4,110,9
4,117,110
4,122,207
4,135,378
4,136,63
4,138,110
4,140,13
4,147,250
4,159,158
4,161,323
4,165,276
4,175,112
4,191,318
4,195,381
5,1,94
5,2,376
5,4,335
5,6,383
5,8,109
5,9,180
5,10,49
5,11,99
5,13,290
5,17,319
5,18,140
5,19,42
5,21,125
5,28,236
5,29,203
5,30,125
5,31,212
5,34,372
5,37,176
5,38,157
5,41,306
5,42,125
5,50,13
5,51,367
5,52,36
5,56,245
5,60,190
5,62,396
5,64,262
5,67,338
5,85,254
5,87,330
5,94,312
5,96,16
5,102,43
5,106,21
5,108,267
5,109,385
5,110,283
5,113,272
5,116,360
5,117,10
5,124,354
5,125,239
5,130,382
5,134,236
5,146,216
5,158,263
5,171,83
5,190,399
5,192,323
6,1,34
6,2,130
6,3,118
6,5,383
6,7,140
