source,target,weight
1,2,328
1,3,321
1,4,181
1,5,93
1,6,198
1,7,121
1,8,376
1,9,177
1,10,258
1,11,160
1,12,140
1,13,221
1,15,272
1,16,271
1,18,288
1,19,243
1,21,106
1,22,97
1,24,336
1,25,163
1,26,324
1,27,377
1,29,199
1,31,121
1,32,12
1,35,212
1,36,150
1,37,170
1,39,24
1,40,79
1,41,340
1,43,319
1,45,143
1,50,139
1,51,308
1,53,257
1,54,66
1,55,154
1,56,138
1,57,184
1,62,272
1,63,222
1,64,320
1,65,30
1,67,191
1,68,186
1,70,114
1,73,6
1,74,230
1,75,97
1,76,156
1,77,181
1,78,290
1,80,5
1,81,289
1,82,17
1,83,20
1,84,324
1,85,343
1,86,86
1,87,137
1,88,269
1,89,130
1,91,142
1,95,280
1,97,384
1,98,251
1,99,34
1,104,318
1,105,123
1,107,223
1,108,393
1,111,336
1,112,172
1,115,67
1,116,7
1,117,46
1,118,182
1,119,380
1,121,32
1,122,176
1,123,381
1,124,268
1,126,236
1,128,163
1,129,373
1,130,341
1,131,155
1,132,81
1,133,52
1,134,48
1,135,152
1,139,265
1,140,194
1,141,200
1,142,170
1,144,214
1,145,15
1,146,150
1,147,141
1,148,61
1,149,60
1,150,320
1,151,360
1,152,137
1,154,101
1,158,20
1,161,356
1,162,64
1,165,221
1,166,367
1,169,266
1,170,306
1,171,122
1,175,126
1,178,180
1,180,388
1,181,194
1,182,174
1,183,131
1,189,221
1,194,67
1,198,212
1,199,111
2,1,328
2,3,203
2,4,343
2,6,7
2,7,244
2,8,263
2,9,188
2,10,183
2,11,96
2,14,14
2,15,343
2,16,93
2,19,318
2,21,379
2,24,12
2,25,69
2,30,51
2,31,1
2,32,300
2,33,193
2,34,363
2,35,317
2,37,230
2,38,232
2,41,6
2,44,199
2,45,26
2,48,347
2,49,229
2,50,91
2,51,221
2,54,51
2,55,162
2,57,99
2,58,346
2,60,92
2,63,92
2,65,324
2,66,158
2,70,80
2,72,253
2,74,290
2,76,38
2,78,162
2,79,364
2,81,119
2,82,44
2,84,257
2,85,163
2,86,143
2,88,291
2,89,308
2,90,304
2,92,272
2,93,45
2,96,88
2,98,55
2,100,183
2,101,268
2,102,371
2,103,8
2,104,115
2,105,238
2,106,400
2,107,399
2,108,121
2,110,26
2,111,311
2,112,236
2,113,360
2,114,213
2,115,88
2,117,168
2,118,44
2,119,123
2,120,115
2,121,68
2,122,200
2,125,290
2,126,146
2,127,312
2,128,398
2,130,217
2,131,82
2,132,219
2,133,89
2,134,361
2,135,163
2,136,48
2,137,106
2,138,298
2,140,160
2,143,4
2,145,41
2,146,13
2,147,266
2,149,361
2,150,253
2,153,337
2,155,198
2,156,101
2,158,353
2,159,110
2,160,242
2,161,384
2,163,140
2,164,36
2,165,72
2,167,123
2,171,52
2,174,395
2,179,116
2,180,217
2,181,338
2,186,13
2,189,99
2,192,112
2,197,49
3,1,321
3,2,203
3,11,397
3,14,238
3,15,317
3,16,94
3,20,188
3,21,285
3,22,206
3,23,341
3,28,301
3,30,186
3,31,235
3,32,249
3,33,308
3,34,88
3,35,75
3,36,184
3,37,130
3,39,83
3,40,257
3,41,217
3,43,65
3,44,356
3,46,268
3,47,60
3,50,249
3,52,231
3,54,147
3,55,350
3,56,384
3,57,261
3,58,62
3,61,305
3,64,5
3,65,250
3,67,3
