source,target,weight
1,2,379
1,6,117
1,15,48
1,33,228
1,49,230
1,54,208
1,62,294
1,64,181
1,73,277
1,79,223
1,90,307
1,108,104
1,115,49
1,119,320
1,131,59
1,136,207
1,143,110
1,144,309
1,165,131
1,177,28
1,189,199
1,198,183
2,3,194
2,15,90
2,25,272
2,29,61
2,34,74
2,43,145
2,66,191
2,75,15
2,83,161
2,90,321
2,96,80
2,109,353
2,110,259
2,112,237
2,128,304
2,135,335
2,144,319
2,151,341
2,157,77
2,160,8
2,181,199
2,200,273
3,40,64
3,69,228
3,78,118
3,80,1
3,87,327
3,95,270
3,101,197
3,117,22
3,122,276
3,126,260
3,127,291
3,139,184
3,146,216
3,152,61
3,162,131
3,164,133
3,171,225
3,178,362
3,179,42
3,190,87
3,195,274
3,198,5
4,1,198
4,29,269
4,32,241
4,38,44
4,50,199
4,56,26
4,60,288
4,69,344
4,86,317
4,92,105
4,102,158
4,104,59
4,105,127
4,107,328
4,127,159
4,137,176
4,147,323
4,159,47
4,164,152
4,172,199
4,183,244
4,184,221
5,2,341
5,10,33
5,12,49
5,22,331
5,25,221
5,33,397
5,51,343
5,59,293
5,69,352
5,87,98
5,92,92
5,94,255
5,95,366
5,113,253
5,122,78
5,144,296
5,169,170
5,173,234
5,178,120
5,181,327
5,184,298
5,189,303
6,2,131
6,5,191
6,19,79
6,34,352
6,42,69
6,43,203
6,44,192
6,48,268
6,52,318
6,79,253
6,90,269
6,95,198
6,107,1
6,118,337
6,124,400
6,142,233
6,148,71
6,151,177
6,161,233
6,167,11
6,173,65
6,193,77
7,6,395
7,12,204
7,18,167
7,21,71
7,29,148
7,60,130
7,62,117
7,71,300
7,73,363
7,74,60
7,77,155
7,96,274
7,99,341
7,102,379
7,135,343
7,142,155
7,158,323
7,159,218
7,171,128
7,175,116
7,188,260
7,190,55
8,7,355
8,11,46
8,12,109
8,27,122
8,32,338
8,54,217
8,56,288
8,69,100
8,74,399
8,76,41
8,92,371
8,101,2
8,118,21
8,119,306
8,124,210
8,132,138
8,152,303
8,160,396
8,162,329
8,175,220
8,186,248
8,196,219
9,3,366
9,26,339
9,42,16
9,69,288
9,70,190
9,75,344
9,78,356
9,84,53
9,93,40
9,104,369
9,107,285
9,110,34
9,118,239
9,121,246
9,128,386
9,150,222
9,154,23
9,165,10
9,173,245
9,175,275
9,176,31
9,181,64
10,12,140
10,19,366
10,21,342
10,28,287
10,40,281
10,44,332
10,50,230
10,61,322
10,62,95
10,67,114
10,71,264
10,88,127
10,112,348
10,120,210
10,124,258
10,128,330
10,152,49
10,157,70
10,164,271
10,169,136
10,185,341
10,195,273
11,14,147
11,23,236
11,24,341
11,38,197
11,41,257
11,48,358
11,54,394
11,57,255
11,76,195
11,77,123
11,81,110
11,87,359
11,89,267
11,94,57
11,95,231
11,97,311
11,108,366
11,135,115
11,145,181
11,160,397
11,164,228
11,179,28
12,15,398
12,26,356
12,34,379
12,35,90
12,65,92
12,67,52
12,72,330
12,82,33
12,84,183
12,85,290
12,87,14
12,110,38
12,115,163
12,126,55
12,136,143
12,149,110
12,150,359
12,160,23
12,161,133
12,179,16
12,189,181
12,199,293
13,2,196
13,10,102
13,15,198
13,33,21
13,34,245
13,42,336
13,49,348
13,63,126
13,66,146
13,68,1
13,80,33
13,89,171
13,99,387
13,100,199
13,118,69
13,129,244
13,149,213
13,154,327
13,156,257
13,160,222
13,162,232
13,193,159
14,20,53
14,27,322
14,44,207
14,64,181
14,79,358
14,80,68
14,87,72
14,88,29
14,90,367
14,102,281
14,107,27
14,108,338
14,117,26
14,147,180
14,152,143
14,153,375
14,168,324
14,169,2
14,170,299
14,175,302
14,178,114
14,190,276
15,2,135
15,16,236
15,20,376
15,34,398
15,39,179
15,46,157
15,50,222
15,60,241
15,90,12
15,92,349
15,104,250
15,105,364
15,107,296
15,112,255
15,113,169
15,119,192
15,135,118
15,145,186
15,148,151
15,154,249
15,155,160
15,192,123
16,6,267
16,15,390
16,19,46
16,60,351
16,61,290
16,72,308
16,78,65
16,90,367
16,95,348
16,98,70
16,102,202
16,116,41
16,122,145
16,124,335
16,125,240
16,135,110
16,136,85
16,142,370
16,165,255
16,168,15
16,185,198
16,190,175
17,3,342
17,16,189
17,30,363
17,35,345
17,49,203
17,60,244
17,63,158
17,64,388
17,71,386
17,90,3
17,103,186
17,110,243
17,119,98
17,124,55
17,125,108
17,155,197
17,170,144
17,178,216
17,192,377
17,194,323
17,196,356
17,199,223
18,8,28
18,14,203
18,15,277
18,21,137
18,24,306
18,40,204
18,51,231
18,53,29
18,68,8
18,76,92
18,102,200
18,120,328
18,121,88
18,123,128
18,124,115
18,127,240
18,129,292
18,139,23
18,144,6
18,158,100
18,194,35
18,195,257
19,2,324
19,3,271
19,31,156
19,57,134
19,88,374
19,92,188
19,94,290
19,105,148
19,111,134
19,122,329
19,129,339
19,135,260
19,136,282
19,139,152
19,143,180
19,149,18
19,152,7
19,156,245
19,179,185
19,182,348
19,183,303
19,195,147
20,8,155
20,22,55
20,25,290
20,32,136
20,73,208
20,81,179
20,83,362
20,96,285
20,98,16
20,109,291
20,112,46
20,126,39
20,130,75
20,140,23
20,141,176
20,142,170
20,149,38
20,154,11
20,155,143
20,162,84
20,188,379
20,189,240
21,15,359
21,32,223
21,35,70
21,37,212
21,49,304
21,59,184
21,63,278
21,66,141
21,69,74
21,73,53
21,90,183
21,93,93
