source,target,weight
1,3,59
1,5,63
1,8,290
1,11,96
1,14,272
1,17,231
1,18,208
1,24,225
1,29,357
1,30,352
1,35,203
1,39,264
1,53,211
1,55,321
1,60,247
1,91,222
1,96,268
1,97,100
1,101,126
1,103,120
1,106,347
1,110,350
1,112,1
1,123,106
1,126,24
1,138,322
1,140,187
1,147,143
1,152,125
1,154,211
1,157,389
1,158,136
1,159,391
1,162,142
1,168,188
1,182,248
1,193,355
1,195,130
1,198,196
2,3,34
2,10,187
2,15,35
2,16,342
2,23,331
2,25,26
2,27,215
2,30,193
2,39,26
2,46,91
2,48,106
2,50,23
2,55,83
2,60,141
2,61,373
2,68,52
2,69,396
2,84,68
2,87,13
2,91,75
2,98,245
2,108,130
2,112,391
2,117,4
2,119,375
2,127,51
2,128,88
2,134,141
2,138,10
2,141,116
2,142,219
2,166,62
2,178,253
2,180,54
2,183,308
2,186,296
2,191,61
2,193,271
2,200,324
3,2,348
3,9,174
3,19,185
3,22,390
3,43,203
3,46,156
3,55,219
3,64,385
3,78,66
3,87,385
3,88,389
3,89,316
3,90,382
3,91,138
3,95,27
3,98,354
3,101,163
3,102,224
3,103,298
3,106,302
3,114,332
3,121,215
3,124,227
3,127,144
3,128,397
3,130,73
3,137,339
3,138,48
3,140,147
3,142,212
3,148,257
3,151,325
3,152,350
3,160,334
3,162,331
3,171,49
3,177,237
3,185,306
3,188,396
4,5,358
4,10,86
4,20,92
4,23,333
4,25,389
4,39,25
4,48,260
4,56,13
4,62,156
4,64,261
4,69,201
4,71,351
4,77,281
4,99,80
4,100,36
4,102,14
4,103,353
4,104,199
4,105,395
4,116,237
4,120,227
4,123,298
4,126,198
4,130,162
4,132,397
4,151,105
4,154,371
4,155,296
4,157,306
4,158,73
4,160,286
4,168,277
4,169,247
4,175,55
4,181,320
4,184,6
4,185,391
4,191,144
4,195,296
5,1,31
5,10,107
5,22,24
5,34,79
5,37,358
5,38,88
5,41,198
5,42,66
5,46,127
5,56,287
5,58,150
5,62,108
5,66,80
5,70,92
5,76,104
5,77,7
5,86,228
5,89,229
5,96,95
5,102,365
5,108,218
5,111,167
5,125,268
5,126,397
5,128,173
5,130,78
5,137,398
5,141,21
5,152,104
5,161,197
5,171,176
5,172,273
5,174,29
5,181,48
5,184,248
5,191,266
5,192,302
5,195,143
5,196,314
6,7,167
6,17,385
6,19,195
6,20,246
6,25,135
6,26,379
6,27,224
6,33,289
6,34,92
6,49,310
6,61,153
6,64,247
6,66,99
6,68,103
6,70,212
6,71,337
6,75,283
