source,target,weight
1,2,132
1,3,276
1,4,84
1,8,226
1,9,195
1,11,152
1,13,116
1,14,344
1,15,25
1,16,322
1,17,56
1,18,349
1,19,289
1,20,271
1,21,342
1,22,51
1,24,164
1,25,330
1,27,397
1,35,322
1,39,37
1,42,119
1,46,158
1,57,41
1,58,121
1,59,208
1,61,195
1,63,98
1,65,333
1,66,264
1,72,124
1,76,57
1,78,350
1,80,219
1,86,303
1,104,370
1,105,157
1,111,343
1,112,91
1,113,210
1,118,143
1,130,204
1,138,241
1,141,387
1,142,172
1,153,179
1,155,118
1,157,232
1,160,15
1,162,89
1,179,25
1,189,399
1,200,379
2,1,132
2,3,95
2,4,67
2,5,129
2,6,363
2,7,206
2,8,143
2,10,80
2,11,186
2,12,57
2,13,385
2,14,79
2,16,156
2,17,95
2,18,343
2,19,324
2,23,2
2,25,373
2,26,64
2,27,234
2,29,96
2,30,390
2,31,152
2,32,125
2,34,110
2,37,292
2,38,180
2,39,116
2,41,83
2,42,140
2,45,95
2,47,134
2,49,84
2,50,340
2,51,296
2,52,325
2,53,46
2,54,58
2,55,390
2,57,254
2,60,369
2,63,274
2,64,162
2,68,361
2,72,126
2,73,38
2,75,295
2,78,227
2,80,218
2,81,305
2,85,223
2,86,161
2,91,318
2,93,199
2,95,330
2,96,398
2,97,41
2,98,179
2,100,77
2,104,136
2,106,84
2,114,82
2,125,87
2,128,248
2,140,198
2,142,172
2,147,244
2,150,233
2,171,167
2,172,362
3,1,276
3,2,95
3,4,113
3,5,290
3,6,244
3,7,397
3,8,249
3,9,324
3,11,347
3,12,176
3,14,235
3,15,40
3,18,255
3,20,79
3,23,80
3,24,115
3,25,385
3,27,81
3,32,378
3,33,332
3,34,240
3,35,237
3,37,124
3,38,309
3,41,148
3,42,63
3,43,151
3,45,65
3,48,93
3,49,82
3,50,345
3,54,244
3,56,24
3,59,19
3,61,182
3,65,152
3,67,171
3,69,361
3,71,36
3,77,5
3,82,251
3,83,244
3,84,68
3,89,280
3,96,36
3,104,237
3,110,218
3,112,278
3,114,153
3,117,51
3,118,158
3,125,177
3,132,184
3,135,312
3,139,339
3,149,203
3,152,387
3,155,391
3,180,251
3,182,374
3,186,196
3,195,349
3,198,129
4,1,84
4,2,67
4,3,113
4,5,320
4,6,227
4,7,180
4,8,42
4,10,237
4,11,265
4,13,228
4,15,323
4,19,197
4,20,111
4,21,266
4,22,48
4,23,298
4,24,141
4,29,368
4,30,307
4,32,268
4,35,275
4,36,153
4,37,174
4,40,4
4,41,103
4,43,199
4,47,146
4,48,54
4,49,2
4,50,219
4,53,314
4,54,122
4,57,394
4,59,51
4,60,55
4,63,5
4,64,260
4,65,204
4,66,235
4,68,381
4,73,280
4,79,123
4,81,113
4,82,326
4,83,355
4,85,348
4,89,211
4,90,232
4,91,390
4,92,354
4,95,60
4,99,42
4,101,76
4,103,359
4,115,322
4,117,203
4,119,15
4,127,288
4,128,370
4,129,67
4,132,353
4,150,166
4,153,393
4,154,370
4,155,117
4,157,54
4,159,120
4,161,255
4,164,125
4,165,155
4,168,310
4,172,212
4,174,154
4,182,286
4,187,192
4,194,189
5,2,129
5,3,290
5,4,320
5,7,5
5,8,198
5,9,292
5,10,140
5,13,134
5,16,45
5,19,47
5,20,15
5,23,264
5,24,333
5,25,184
5,26,320
5,27,182
5,29,130
5,30,229
5,31,310
5,32,60
5,34,258
5,36,60
5,37,183
5,40,308
5,41,299
5,44,203
5,47,101
5,48,197
5,49,319
5,56,64
5,57,222
5,59,35
5,60,26
5,64,285
