source,target,weight
1,2,96
1,3,66
1,4,322
1,5,345
1,7,160
1,8,133
1,9,136
1,10,118
1,11,216
1,12,282
1,13,228
1,16,263
1,19,347
1,20,81
1,22,318
1,23,289
1,24,378
1,25,231
1,29,7
1,31,95
1,32,352
1,34,37
1,35,68
1,36,361
1,37,246
1,40,335
1,41,154
1,45,83
1,47,98
1,48,96
1,52,329
1,54,78
1,57,22
1,63,148
1,64,397
1,65,377
1,67,234
1,69,144
1,73,367
1,74,200
1,75,99
1,76,386
1,78,220
1,80,352
1,81,179
1,82,125
1,84,170
1,85,236
1,87,196
1,90,72
1,91,143
1,97,368
1,106,381
1,107,285
1,110,6
1,111,351
1,113,220
1,116,72
1,118,193
1,119,269
1,120,346
1,121,128
1,123,356
1,125,270
1,126,172
1,127,400
1,130,327
1,131,191
1,134,55
1,142,120
1,143,309
1,148,186
1,149,225
1,152,279
1,153,317
1,156,108
1,163,3
1,168,28
1,171,55
1,180,207
1,181,165
1,186,79
1,190,234
1,191,373
1,194,189
1,196,235
1,198,370
1,200,84
2,1,96
2,3,2
2,4,204
2,5,243
2,6,125
2,7,68
2,8,124
2,9,46
2,10,71
2,14,105
2,15,15
2,17,393
2,21,216
2,24,203
2,25,304
2,33,88
2,35,125
2,36,384
2,37,115
2,38,157
2,39,197
2,41,367
2,44,153
2,46,229
2,48,325
2,50,146
2,51,346
2,52,235
2,54,364
2,57,137
2,58,284
2,60,367
2,62,180
2,63,359
2,64,151
2,68,388
2,69,191
2,72,37
2,74,102
2,76,1
2,77,241
2,78,280
2,81,5
2,82,394
2,83,341
2,86,327
2,87,238
2,89,302
2,92,287
2,97,138
2,99,166
2,100,86
2,101,25
2,102,275
2,103,305
2,104,334
2,106,365
2,110,177
2,111,253
2,112,19
2,116,7
2,118,152
2,119,311
2,120,78
2,122,174
2,123,339
2,124,25
2,126,205
2,127,62
2,129,25
2,131,13
2,132,153
2,134,65
2,136,140
2,138,126
2,139,306
2,140,372
2,150,317
2,152,185
2,153,209
2,157,225
2,160,257
2,165,197
2,166,313
2,171,114
2,175,369
2,177,77
2,182,378
2,189,37
2,193,188
2,195,213
2,196,252
2,197,172
2,200,241
3,1,66
3,2,2
3,4,6
3,5,205
3,6,242
3,7,131
3,8,9
3,9,387
3,11,327
3,12,33
3,13,376
3,15,73
3,16,303
3,17,47
3,18,285
3,19,318
3,21,151
3,23,344
3,24,339
3,25,183
3,26,127
3,29,220
3,30,227
3,31,195
3,32,194
3,34,176
3,36,326
3,37,300
3,38,169
3,39,119
3,40,289
3,43,334
3,44,392
3,46,370
3,47,135
3,48,51
3,50,363
3,51,354
3,52,370
3,53,33
3,55,204
3,56,293
3,61,150
3,62,46
3,63,175
3,64,12
3,65,174
3,66,373
3,67,14
3,68,337
3,69,269
3,71,154
3,72,383
3,73,50
3,74,326
3,75,18
3,80,172
3,83,384
3,84,291
3,90,286
3,93,20
3,94,258
3,95,192
3,96,322
3,97,199
3,100,97
3,101,324
3,102,89
3,103,221
3,104,2
3,105,312
3,109,330
3,110,329
3,116,281
3,117,323
3,120,61
3,122,140
3,123,277
3,128,266
3,129,140
3,131,282
3,134,196
3,137,233
3,139,349
3,141,122
3,142,354
3,155,3
3,159,257
3,165,230
3,172,381
3,182,155
3,187,93
3,190,300
3,192,176
3,198,86
4,1,322
