source,target,weight
1,2,70
1,3,122
1,4,134
1,5,114
1,6,138
1,7,91
1,11,185
1,12,163
1,13,92
1,14,77
1,15,10
1,16,59
1,18,72
1,19,103
1,20,43
1,21,142
1,22,7
1,23,12
1,24,150
1,25,172
1,26,55
1,27,64
1,28,160
1,29,13
1,30,68
1,31,107
1,32,126
1,34,9
1,35,171
1,36,75
1,38,12
1,39,77
1,40,88
1,42,167
1,43,148
1,44,157
1,46,114
1,47,63
1,48,22
1,49,126
1,51,131
1,52,42
1,53,136
1,54,11
1,55,164
1,56,52
1,57,10
1,59,60
1,60,59
1,61,169
1,63,57
1,64,44
1,65,61
1,66,122
1,67,149
1,68,31
1,70,150
1,71,85
1,74,2
1,77,90
1,78,155
1,79,30
1,80,122
1,81,12
1,82,4
1,84,189
1,85,21
1,86,122
1,89,182
1,94,170
1,95,170
1,97,62
1,98,35
1,99,145
2,1,155
2,4,160
2,5,143
2,7,119
2,8,166
2,9,147
2,10,84
2,11,25
2,12,164
2,16,69
2,18,100
2,20,5
2,21,26
2,22,65
2,23,88
2,25,79
2,27,176
2,28,64
2,29,123
2,30,188
2,31,4
2,32,193
2,33,116
2,34,140
2,37,99
2,38,199
2,39,67
2,40,146
2,41,136
2,42,117
2,43,37
2,44,118
2,45,149
2,46,72
2,47,50
2,49,40
2,50,40
2,51,195
2,52,47
2,54,64
2,56,28
2,58,23
2,59,114
2,60,192
2,61,41
2,62,125
2,63,11
2,65,186
2,67,161
2,69,130
2,70,106
2,72,15
2,73,65
2,75,32
2,76,70
2,77,101
2,78,91
2,79,156
2,80,149
2,81,122
2,82,90
2,83,128
2,84,76
2,86,69
2,87,81
2,89,26
2,92,117
2,93,4
2,95,1
2,96,124
2,97,126
2,98,57
2,99,92
2,100,189
3,1,176
3,2,106
3,4,109
3,5,58
3,6,56
3,7,172
3,10,130
3,14,80
3,15,125
3,16,85
3,17,34
3,19,73
3,20,68
3,21,194
3,22,85
3,24,17
3,27,181
3,28,132
3,29,79
3,31,104
3,32,20
3,33,140
3,34,43
3,35,162
3,36,143
3,37,30
3,38,152
3,39,83
3,41,76
3,43,62
3,44,21
3,45,122
3,46,185
3,47,125
3,48,51
3,50,163
3,52,85
3,53,67
3,55,29
3,56,5
3,57,124
3,58,57
3,59,104
3,62,95
3,63,99
3,64,143
3,66,62
3,68,55
3,69,116
3,70,40
3,71,19
3,74,179
3,75,76
3,76,169
3,77,141
3,78,177
3,80,127
3,81,178
3,82,10
3,83,112
3,84,181
3,85,44
3,87,169
3,88,62
3,89,24
3,90,41
3,92,80
3,94,159
3,95,78
3,96,153
3,97,126
3,98,180
3,99,27
3,100,161
4,1,117
4,2,104
