source,target,weight
1,7,23
1,8,163
1,15,96
1,20,11
1,22,12
1,25,84
1,27,93
1,30,199
1,36,165
1,42,198
1,43,151
1,46,51
1,52,198
1,56,15
1,66,138
1,70,23
1,75,109
1,80,111
1,81,91
1,88,73
1,100,42
2,3,121
2,5,37
2,9,16
2,25,120
2,29,89
2,34,33
2,35,164
2,39,94
2,43,146
2,48,183
2,50,67
2,51,194
2,64,30
2,65,188
2,70,49
2,71,76
2,72,99
2,77,190
2,87,10
2,94,152
2,97,163
3,1,140
3,5,116
3,8,111
3,10,129
3,18,31
3,19,101
3,34,134
3,44,159
3,45,94
3,48,122
3,53,11
3,56,102
3,60,53
3,62,37
3,71,197
3,79,150
3,82,124
3,85,144
3,91,167
3,93,183
3,97,31
4,1,178
4,5,28
4,7,189
4,16,150
4,21,147
4,24,90
4,30,127
4,32,158
4,33,166
4,40,181
4,48,92
4,59,168
4,63,117
4,66,172
4,72,1
4,73,95
4,83,69
4,86,14
4,87,90
4,89,96
4,98,62
5,1,191
5,6,31
5,9,15
5,22,137
5,23,67
5,28,16
5,29,189
5,30,141
5,32,97
5,37,95
5,41,92
5,47,34
5,48,129
5,49,56
5,61,75
5,63,53
5,66,101
5,83,74
5,86,31
5,89,133
5,99,88
6,5,176
6,31,97
6,33,104
6,41,123
6,48,182
6,52,92
6,53,110
6,54,118
6,56,184
6,57,41
6,58,76
6,63,95
6,64,190
6,67,94
6,72,109
6,75,159
6,76,91
6,77,115
6,79,100
6,83,79
6,90,48
7,1,130
7,2,36
7,19,194
7,20,129
7,24,108
7,26,94
7,28,56
7,31,106
7,32,63
7,40,101
7,51,185
7,66,138
7,69,48
7,74,127
7,77,16
7,79,168
7,91,90
7,94,71
7,95,61
7,98,93
7,99,157
8,1,198
8,3,6
8,4,40
8,5,84
8,13,88
8,16,5
8,20,195
8,25,114
8,26,133
8,29,140
8,32,200
8,36,85
8,38,77
8,40,87
8,48,12
8,52,75
8,61,169
8,65,20
8,84,99
8,88,184
8,100,70
9,6,182
9,10,55
9,12,176
9,16,22
9,27,43
9,28,48
9,30,93
9,38,112
9,42,52
9,45,72
9,51,120
9,52,181
9,54,189
9,58,96
9,62,195
9,71,190
9,76,106
9,86,38
9,87,120
9,90,9
9,97,109
10,5,73
10,11,93
10,13,16
10,18,87
10,19,45
10,23,72
10,25,96
10,30,52
10,34,22
10,36,194
10,41,123
10,46,115
10,50,125
10,64,194
10,71,91
10,76,51
10,78,114
10,92,112
10,96,101
10,98,106
10,100,32
11,6,93
11,13,32
11,20,171
11,24,194
11,26,136
11,27,9
11,31,125
11,37,186
11,42,101
11,43,174
11,44,51
11,48,191
11,50,176
11,55,144
11,62,170
11,64,141
11,75,171
11,79,51
11,85,163
11,94,104
11,97,145
12,4,154
12,11,73
12,15,112
12,21,83
12,28,85
12,39,130
12,41,69
12,47,115
12,49,147
12,57,126
12,66,50
12,70,84
12,79,200
12,81,118
12,82,126
12,86,84
12,92,114
12,94,121
12,96,122
12,97,46
12,98,34
13,3,115
13,4,45
13,5,153
13,16,76
13,17,119
13,28,181
13,30,129
13,37,105
13,38,9
13,45,160
13,47,48
13,50,101
13,57,124
13,58,42
13,59,82
13,60,1
13,68,183
13,70,194
13,74,177
13,81,182
13,97,134
14,2,114
14,10,136
14,21,196
14,22,8
14,24,70
14,37,155
14,38,2
14,41,55
14,44,94
14,45,198
14,50,157
14,57,173
14,59,33
14,62,189
14,63,107
14,65,28
14,66,112
14,68,175
14,74,200
14,79,77
14,85,80
15,4,102
15,18,187
15,19,161
15,21,82
15,25,44
15,35,24
15,39,72
15,41,164
15,50,142
15,52,27
15,56,134
15,61,108
15,64,151
15,67,57
15,73,59
15,77,130
15,80,114
15,84,34
15,92,33
15,95,115
15,97,1
16,4,154
16,7,174
16,12,78
16,17,186
16,20,27
16,25,106
16,28,97
16,31,142
16,34,179
16,46,70
16,51,105
16,62,200
16,63,15
16,68,178
16,73,27
16,74,65
16,75,199
16,80,25
16,81,62
16,88,137
16,97,16
17,5,183
17,7,179
17,23,191
17,24,62
