source,target,weight
1,2,179
1,3,79
1,4,11
1,5,79
1,6,197
1,7,41
1,8,66
1,9,101
1,10,44
1,11,179
1,12,91
1,13,89
1,14,179
1,15,177
1,16,17
1,17,70
1,19,136
1,20,168
1,21,20
1,22,199
1,23,187
1,24,59
1,27,164
1,29,187
1,33,119
1,34,86
1,37,93
1,40,50
1,41,83
1,42,81
1,43,150
1,44,80
1,47,130
1,48,56
1,49,96
1,50,152
1,52,23
1,53,186
1,54,2
1,55,94
1,56,3
1,57,114
1,59,34
1,63,29
1,64,147
1,67,29
1,68,141
1,69,34
1,71,145
1,72,145
1,74,66
1,79,193
1,81,61
1,84,190
1,85,50
1,86,86
1,87,123
1,88,140
1,89,78
1,91,90
1,93,101
1,94,87
1,95,86
1,96,121
1,97,58
1,98,169
1,100,107
2,6,138
2,7,141
2,8,173
2,9,49
2,12,141
2,13,47
2,14,26
2,15,5
2,16,125
2,17,129
2,20,164
2,23,66
2,26,91
2,27,83
2,29,65
2,30,85
2,31,174
2,33,190
2,34,7
2,35,35
2,36,22
2,38,75
2,39,70
2,40,117
2,41,102
2,42,164
2,43,189
2,45,104
2,46,99
2,47,26
2,48,144
2,49,117
2,50,140
2,51,118
2,52,170
2,55,19
2,57,165
2,59,177
2,60,182
2,61,11
2,62,163
2,63,122
2,64,142
2,66,97
2,67,102
2,69,29
2,70,25
2,71,36
2,72,45
2,73,62
2,74,124
2,78,171
2,79,189
2,82,131
2,84,88
2,86,186
2,88,182
2,89,22
2,90,17
2,91,6
2,93,23
2,94,93
2,95,26
2,96,76
2,97,199
2,98,186
2,99,179
3,2,52
3,4,34
3,5,102
3,6,198
3,7,94
3,11,179
3,12,51
3,15,108
3,16,6
3,19,121
3,22,88
3,23,114
3,24,145
3,25,51
3,27,176
3,29,54
3,33,155
3,34,26
3,35,55
3,36,20
3,37,92
3,38,2
3,40,115
3,41,74
3,43,8
3,44,18
3,45,8
3,46,127
3,47,142
3,48,176
3,49,48
3,51,52
3,52,196
3,53,44
3,54,98
3,55,89
3,56,77
3,58,73
3,59,137
3,60,7
3,61,57
3,63,110
3,64,139
3,65,166
3,66,5
3,67,57
3,70,112
3,72,121
3,73,65
3,74,123
3,75,142
3,76,197
3,77,164
3,78,131
3,79,132
3,80,199
3,81,123
3,83,131
3,84,140
3,87,166
3,88,56
3,90,96
3,96,184
3,97,121
3,98,110
3,99,174
3,100,138
4,1,85
4,2,59
4,3,16
4,5,85
4,6,25
4,7,25
4,10,139
4,13,15
4,15,172
4,16,165
4,19,74
4,20,183
4,21,55
4,23,134
4,24,114
4,25,14
4,26,35
4,27,127
4,28,36
4,30,12
4,31,63
4,32,189
4,37,27
4,38,121
4,39,124
4,40,24
4,43,128
4,44,199
4,45,60
4,46,100
4,47,161
4,48,90
4,50,109
4,51,157
4,52,190
4,54,69
4,56,126
4,57,192
4,58,33
4,59,48
4,61,63
4,62,172
4,64,154
4,66,14
4,67,2
4,69,148
4,70,26
4,74,9
4,76,138
4,77,173
4,78,196
4,79,154
4,80,151
4,82,106
4,84,90
4,86,197
4,87,127
4,88,78
4,89,137
4,91,108
4,92,135
4,93,198
4,95,82
4,96,134
4,98,159
4,99,168
4,100,142
5,1,187
5,2,8
5,4,174
5,6,26
5,8,185
5,9,133
5,10,83
5,12,133
5,14,23
5,17,112
5,18,189
5,19,190
