source,target,weight
1,2,20
1,3,37
1,5,189
1,6,56
1,7,131
1,8,42
1,11,4
1,12,132
1,13,3
1,14,109
1,15,114
1,16,34
1,17,170
1,18,160
1,20,86
1,21,143
1,22,99
1,25,152
1,26,152
1,27,62
1,29,96
1,30,189
1,31,168
1,32,147
1,33,116
1,34,179
1,35,74
1,36,177
1,37,49
1,38,78
1,42,45
1,43,34
1,44,167
1,45,172
1,46,127
1,47,127
1,48,97
1,49,101
1,50,18
1,52,182
1,53,134
1,54,94
1,55,199
1,56,159
1,58,82
1,59,33
1,62,40
1,63,155
1,64,71
1,65,157
1,66,47
1,67,102
1,68,153
1,69,94
1,70,72
1,71,9
1,73,44
1,74,192
1,77,73
1,79,176
1,80,2
1,82,134
1,83,126
1,84,25
1,85,84
1,86,102
1,87,171
1,88,60
1,89,68
1,90,92
1,91,30
1,92,186
1,93,58
1,94,92
1,95,181
1,96,25
1,98,62
1,99,172
1,100,38
2,1,190
2,4,64
2,5,1
2,6,7
2,7,43
2,8,158
2,9,196
2,10,165
2,11,191
2,13,67
2,14,50
2,15,59
2,16,88
2,17,118
2,18,100
2,19,179
2,20,97
2,21,80
2,22,161
2,23,48
2,25,75
2,26,142
2,27,20
2,28,163
2,30,88
2,32,23
2,34,78
2,35,28
2,36,91
2,37,55
2,40,147
2,42,100
2,43,101
2,44,196
2,45,131
2,46,117
2,47,146
2,49,154
2,51,87
2,53,22
2,54,186
2,55,15
2,58,103
2,59,86
2,61,22
2,62,156
2,63,12
2,64,170
2,65,70
2,66,110
2,67,43
2,68,17
2,70,188
2,71,19
2,72,116
2,73,197
2,75,116
2,76,109
2,77,98
2,78,191
2,79,39
2,80,135
2,81,200
2,82,71
2,83,150
2,85,8
2,86,59
2,88,35
2,89,38
2,90,49
2,91,97
2,92,196
2,93,139
2,94,152
2,95,88
2,96,156
2,97,17
2,99,185
2,100,7
3,2,165
3,4,121
3,6,174
3,7,50
3,8,176
3,9,119
3,11,65
3,12,11
3,13,34
3,14,28
3,15,147
3,16,81
3,17,175
3,18,67
3,19,14
3,21,163
3,22,122
3,24,5
3,25,177
3,27,161
3,28,18
3,29,140
3,30,38
3,34,141
3,35,140
3,36,95
3,37,134
3,39,195
3,40,22
3,41,136
3,43,3
3,44,139
3,45,166
3,46,182
3,47,72
3,49,68
3,50,116
3,51,9
3,52,37
3,53,70
3,54,177
3,55,67
3,56,60
3,57,14
3,58,132
3,59,160
3,60,71
3,61,139
3,62,74
3,66,130
3,67,43
3,68,5
3,69,60
3,70,39
3,71,196
3,72,100
3,73,136
3,74,192
3,75,10
3,77,74
3,78,44
3,81,97
3,82,169
3,83,124
3,84,188
3,85,89
3,86,131
3,87,133
3,88,85
3,89,71
3,91,90
3,92,117
3,93,183
3,94,169
3,95,40
3,96,150
3,97,91
3,98,113
3,99,32
4,1,193
4,3,150
4,5,118
4,7,124
4,8,15
4,9,186
4,10,162
4,11,46
4,12,13
4,13,5
4,16,105
4,17,135
4,18,65
4,19,47
4,20,148
4,21,31
4,22,98
4,23,72
4,24,117
4,26,108
4,27,128
4,28,59
4,29,133
4,30,97
4,31,99
4,32,139
4,34,79
4,35,190
4,36,181
4,37,79
4,38,89
4,41,31
4,42,145
4,43,31
4,44,95
4,45,29
4,46,177
4,47,37
4,48,93
4,50,98
4,51,166
4,53,104
4,54,177
4,56,119
4,57,14
4,58,113
4,59,63
4,60,131
4,62,127
4,63,143
4,64,28
4,66,140
4,69,129
4,70,88
4,71,47
4,72,35
4,73,146
4,75,137
4,78,155
4,79,192
4,80,188
4,81,18
4,82,93
4,83,70
4,84,135
4,85,57
4,86,2
4,87,192
4,88,20
4,89,45
4,90,110
4,92,179
4,93,127
4,95,65
4,96,47
4,97,98
4,98,70
4,99,60
4,100,90
5,2,184
5,3,109
5,4,11
5,6,72
5,7,91
5,8,18
5,9,70
5,10,89
5,12,127
5,13,143
5,16,25
5,17,132
5,18,55
5,19,109
5,20,12
5,21,44
5,22,197
5,23,1
5,24,157
5,27,44
5,28,127
5,29,7
5,30,7
5,32,174
5,33,80
5,34,30
5,35,144
5,37,54
5,38,113
5,40,180
5,41,23
5,42,199
5,43,59
5,44,81
5,45,195
5,46,23
5,47,33
5,48,18
5,49,185
5,50,148
5,51,21
5,52,75
5,53,143
5,54,143
5,56,20
5,57,51
5,58,195
5,59,49
5,61,67
5,62,42
5,63,138
5,68,36
5,69,102
5,70,83
5,71,118
5,73,186
5,74,78
5,75,68
5,76,25
5,78,191
5,79,60
5,80,27
5,81,24
5,84,127
5,85,131
5,86,89
5,87,159
5,88,179
5,89,142
5,90,22
5,91,171
5,92,150
5,93,181
5,94,33
5,95,159
5,97,172
5,98,78
5,99,130
5,100,94
6,1,8
6,2,48
6,3,194
6,4,167
6,5,134
6,7,5
6,8,29
6,9,33
6,10,163
6,11,200
6,14,103
6,15,96
6,16,3
6,17,4
6,18,178
6,19,181
6,23,71
6,26,87
6,27,66
6,28,153
6,29,4
6,30,69
6,31,147
6,32,165
6,33,166
6,34,67
6,35,11
6,36,158
6,37,117
6,38,146
6,39,71
6,40,143
6,41,111
6,42,198
6,43,32
6,44,115
6,45,133
6,46,126
6,47,171
6,48,66
6,49,167
6,50,30
6,53,200
6,54,172
6,56,159
6,57,169
6,59,11
6,60,190
6,61,7
6,62,55
6,64,164
6,66,64
6,69,182
6,71,44
6,72,75
6,73,87
6,74,4
6,75,25
6,77,65
6,78,183
6,80,22
6,81,177
6,82,184
6,83,28
6,84,173
6,85,86
6,86,107
6,88,157
6,90,174
6,91,11
6,92,82
6,93,54
6,94,111
6,95,110
6,96,173
6,97,23
6,98,133
6,99,196
6,100,80
7,1,93
7,2,5
7,3,162
7,5,3
7,9,90
7,10,21
7,11,29
7,14,15
7,15,42
7,16,145
7,17,181
7,19,145
7,20,190
7,21,116
7,22,169
7,23,122
7,24,18
7,25,40
7,26,117
7,27,26
7,28,89
7,30,175
7,31,32
7,33,165
7,34,169
7,35,42
7,36,74
7,37,156
7,38,183
7,40,60
7,41,93
7,45,100
7,46,188
7,47,90
7,49,200
7,50,96
7,51,102
7,52,132
7,54,141
7,55,88
7,56,171
7,57,164
7,60,194
7,61,6
7,63,71
7,65,154
7,66,36
7,67,187
7,68,57
7,69,113
7,70,147
7,71,9
7,72,164
7,73,32
7,75,26
7,76,154
7,77,36
7,78,192
7,79,84
7,80,110
7,81,97
7,83,113
7,84,186
7,85,16
7,86,56
7,87,159
7,88,29
7,89,92
7,90,69
7,91,18
7,92,78
7,93,149
7,94,77
7,95,26
7,96,133
7,97,32
7,98,91
7,99,64
7,100,115
8,2,75
8,5,198
8,6,79
8,7,15
8,9,97
8,11,33
8,12,151
8,13,10
8,14,112
8,15,50
8,17,10
8,18,68
8,19,12
8,20,95
8,21,26
8,22,19
8,23,63
8,24,4
8,25,171
8,26,94
8,27,172
8,28,124
8,29,171
8,30,173
8,31,31
8,32,131
8,33,151
8,34,53
8,35,127
8,37,40
8,38,21
8,39,44
8,40,13
8,41,88
8,42,122
8,44,176
8,45,43
8,46,98
8,47,137
8,48,77
8,49,113
8,50,136
8,51,94
8,52,119
8,53,189
8,57,91
8,58,197
8,59,27
8,60,127
8,63,108
8,64,142
8,66,124
8,68,152
8,69,41
8,70,28
8,72,30
8,73,198
8,75,39
8,77,44
8,78,127
8,79,196
8,80,146
8,81,169
8,82,55
8,83,181
8,84,187
8,85,135
8,86,185
8,87,60
8,89,15
8,91,35
8,92,171
8,93,20
8,94,94
8,95,7
8,97,2
8,98,163
8,99,4
8,100,17
9,2,107
9,3,1
9,4,101
9,6,177
9,8,167
9,11,86
9,13,113
9,14,93
9,15,6
9,16,102
9,17,174
9,18,109
9,19,70
9,21,49
9,22,168
9,23,128
9,25,96
9,26,35
9,27,19
9,28,183
9,29,111
9,30,183
9,31,84
9,32,177
9,33,90
9,37,30
9,41,141
9,43,108
9,44,5
9,45,149
9,46,105
9,47,199
9,48,108
9,49,142
9,51,40
9,52,120
9,53,163
9,54,81
9,55,188
9,56,60
9,57,161
9,58,8
9,59,177
9,60,11
9,61,18
9,62,183
9,64,188
9,65,155
9,67,120
9,68,77
9,69,27
9,70,50
9,71,152
9,72,34
9,73,140
9,74,187
9,75,122
9,76,13
9,77,16
9,78,95
9,79,32
9,80,46
9,81,73
9,82,78
9,83,164
9,84,81
9,85,123
9,86,53
9,88,188
9,89,130
9,91,96
9,92,124
9,93,76
9,94,178
9,95,84
9,96,66
9,98,141
9,99,198
9,100,88
10,1,36
10,2,11
10,4,13
10,5,103
10,6,41
10,7,38
10,8,200
10,9,193
10,11,35
10,12,84
10,13,41
10,14,101
10,16,111
10,17,103
10,19,59
10,20,126
10,22,53
10,23,154
10,24,78
10,25,196
10,27,78
10,28,196
10,29,18
10,30,156
10,31,103
10,32,163
10,33,189
10,34,194
10,35,61
10,37,136
10,39,131
10,40,30
10,41,98
10,42,11
10,43,156
10,44,172
10,45,35
10,46,17
10,47,168
