source,target,weight
1,2,80
1,7,93
1,9,24
1,11,11
1,12,14
1,19,12
1,24,60
1,25,64
1,27,52
1,28,56
1,30,176
1,37,41
1,39,198
1,45,117
1,46,78
1,48,183
1,49,40
1,50,88
1,51,111
1,53,133
1,54,128
1,58,173
1,59,52
1,63,82
1,64,81
1,66,166
1,68,35
1,69,47
1,70,160
1,71,159
1,73,109
1,77,129
1,81,25
1,83,20
1,84,69
1,85,197
1,87,128
1,95,121
1,96,31
1,100,191
2,4,190
2,5,41
2,11,50
2,16,44
2,17,30
2,19,59
2,20,193
2,24,126
2,32,192
2,35,6
2,37,159
2,40,74
2,41,56
2,44,164
2,45,151
2,46,7
2,48,34
2,54,113
2,55,121
2,57,134
2,58,54
2,60,177
2,62,158
2,64,186
2,67,38
2,71,17
2,72,167
2,74,107
2,75,15
2,76,80
2,77,70
2,83,177
2,89,41
2,91,151
2,92,191
2,94,88
2,96,80
2,97,14
2,98,162
2,99,79
3,4,2
3,8,71
3,11,67
3,21,98
3,22,81
3,23,79
3,25,152
3,32,58
3,33,113
3,34,161
3,36,85
3,38,41
3,39,68
3,40,143
3,43,7
3,44,129
3,48,66
3,51,100
3,54,71
3,57,29
3,58,102
3,60,127
3,61,142
3,65,161
3,66,15
3,67,106
3,70,171
3,72,41
3,74,154
3,76,178
3,78,185
3,81,182
3,83,165
3,86,111
3,88,53
3,89,26
3,90,171
3,91,23
3,95,93
3,97,101
4,2,85
4,5,107
4,7,23
4,13,8
4,14,54
4,19,4
4,20,36
4,21,48
4,28,123
4,30,64
4,33,150
4,37,66
4,38,31
4,41,1
4,43,13
4,44,80
4,48,33
4,50,63
4,51,73
4,52,154
4,54,27
4,58,88
4,61,47
4,65,127
4,67,45
4,70,157
4,75,107
4,78,190
4,79,109
4,83,84
4,86,185
4,88,163
4,90,47
4,91,36
4,93,10
4,95,168
4,97,44
4,98,175
4,99,68
4,100,164
5,1,189
5,2,131
5,6,48
5,7,174
5,11,20
5,13,199
5,14,186
5,18,65
5,20,130
5,22,181
5,23,193
5,24,116
5,25,163
5,27,90
5,28,61
5,37,133
5,38,62
5,40,16
5,44,138
5,45,116
5,47,16
5,49,132
5,56,178
5,58,175
5,60,160
5,61,182
5,63,190
5,64,85
5,66,71
5,70,149
5,72,86
5,77,16
5,78,106
5,79,75
5,80,187
5,92,90
5,93,43
5,96,190
5,98,19
5,100,60
6,5,159
6,9,105
6,15,52
6,19,88
6,21,86
6,23,199
6,26,65
6,28,143
6,29,7
6,30,182
6,31,171
6,33,59
6,34,185
6,36,5
6,37,21
6,40,22
6,41,14
6,44,24
6,49,114
6,50,118
6,51,106
6,61,26
6,62,176
6,63,67
6,65,163
6,66,35
6,67,126
6,69,37
6,70,135
6,71,151
6,74,24
6,77,118
6,79,22
6,81,158
6,82,146
6,94,85
6,95,3
6,97,122
6,98,105
6,99,184
7,2,72
7,5,139
7,16,39
7,19,114
7,22,183
7,24,104
7,25,83
7,26,193
7,28,5
7,35,178
7,36,137
7,37,7
7,39,112
7,41,37
7,43,108
7,46,175
7,47,155
7,55,51
7,56,143
7,58,12
7,59,29
7,60,26
7,62,161
7,65,14
7,69,133
7,70,3
7,71,181
7,72,131
7,73,12
7,75,65
7,77,68
7,79,24
7,80,192
7,82,8
7,85,19
7,86,34
7,87,1
7,92,10
7,95,96
7,100,4
8,2,31
8,3,179
8,4,34
8,5,193
8,9,22
8,15,55
8,16,185
8,17,29
8,19,166
8,22,172
8,24,82
8,28,11
8,30,88
8,35,187
8,37,79
8,38,98
8,43,129
8,45,158
8,46,60
8,50,138
8,51,29
8,54,119
8,55,114
8,56,70
8,59,195
8,60,103
8,61,115
8,64,132
8,68,200
8,70,157
8,76,65
8,79,191
8,83,65
8,85,193
8,86,5
8,90,83
8,92,132
8,95,13
8,98,188
8,100,157
9,3,103
9,7,41
9,8,75
9,10,33
9,11,158
9,15,103
9,16,10
9,18,24
9,20,79
9,21,32
9,23,81
9,24,169
9,27,100
9,32,101
9,33,61
9,34,122
9,37,52
9,38,59
9,39,42
9,40,154
9,41,194
9,43,162
9,47,142
9,52,92
9,53,111
9,55,161
9,56,166
9,57,152
9,59,107
9,62,167
9,63,139
9,68,21
9,70,76
9,71,41
9,77,75
9,80,13
9,86,68
9,88,31
9,97,5
9,99,187
10,2,194
10,3,152
10,8,4
10,12,86
10,13,8
10,17,24
10,18,62
10,23,189
10,24,11
10,29,97
10,33,11
10,34,194
10,35,96
10,41,95
10,44,159
10,47,37
10,48,63
10,54,133
10,57,126
10,59,137
10,60,27
10,63,137
10,66,59
10,68,71
10,70,184
10,71,177
10,72,46
10,73,199
10,76,40
10,77,44
10,80,21
10,81,196
10,82,183
10,84,193
10,85,44
10,88,18
10,89,69
10,91,166
10,98,161
10,99,194
11,2,98
11,3,132
11,5,110
11,6,51
11,7,34
11,8,186
11,13,169
11,16,5
11,21,96
11,22,67
11,23,94
11,26,44
11,27,60
11,28,73
11,32,28
11,33,42
11,36,44
11,37,23
11,38,61
11,39,170
11,42,13
11,43,76
11,47,93
11,55,36
11,57,77
11,59,16
11,61,61
11,62,70
11,63,141
11,64,36
11,65,44
11,69,116
11,74,35
11,75,198
11,78,5
11,88,166
11,92,24
11,94,162
11,97,165
11,98,184
12,1,177
12,2,164
12,4,123
12,5,182
12,6,119
12,13,65
12,14,196
12,15,40
12,16,102
12,18,192
12,23,6
12,29,191
12,30,76
12,38,124
12,39,154
12,42,176
12,50,159
12,55,52
12,56,15
12,59,50
12,60,154
12,63,63
12,64,19
12,66,13
12,67,196
12,68,42
12,69,75
12,71,7
12,72,166
12,73,4
12,77,39
12,79,124
12,80,82
12,83,188
12,85,60
12,90,90
12,94,5
12,96,125
12,98,34
12,99,113
13,1,70
13,4,13
13,7,73
13,12,93
13,22,35
13,23,9
13,24,38
13,25,171
13,26,100
13,27,125
13,32,137
13,34,115
13,35,15
13,42,149
13,45,21
13,46,44
13,49,199
13,52,55
13,53,26
13,56,198
13,57,70
13,59,12
13,61,11
13,63,16
13,66,71
13,69,5
13,71,187
13,73,105
13,76,133
13,77,43
13,78,139
13,79,18
13,82,67
13,84,194
13,86,7
13,87,130
