source,target,weight
1,2,24
1,3,12
1,4,153
1,7,47
1,11,173
1,12,15
1,13,126
1,14,39
1,15,82
1,16,137
1,17,107
1,21,99
1,22,34
1,23,199
1,29,135
1,35,126
1,37,172
1,38,112
1,40,147
1,44,59
1,46,153
1,57,142
1,63,142
1,99,191
1,100,38
2,1,24
2,3,97
2,4,145
2,5,119
2,6,39
2,7,179
2,9,128
2,15,200
2,18,184
2,24,12
2,29,160
2,31,83
2,34,176
2,42,133
2,44,94
2,46,107
2,50,49
2,59,123
2,60,152
2,64,39
2,71,188
2,75,176
3,1,12
3,2,97
3,4,154
3,5,45
3,6,10
3,7,163
3,8,129
3,9,88
3,10,21
3,11,183
3,12,10
3,13,145
3,14,190
3,16,1
3,17,114
3,19,52
3,22,134
3,23,120
3,29,62
3,32,115
3,41,78
3,44,24
3,48,103
3,54,156
3,56,154
3,66,90
3,78,116
4,1,153
4,2,145
4,3,154
4,6,75
4,7,48
4,8,175
4,9,44
4,14,57
4,16,155
4,17,179
4,18,31
4,19,102
4,20,65
4,22,184
4,23,72
4,25,21
4,27,18
4,30,138
4,41,173
4,44,86
4,45,98
4,46,132
4,48,78
4,50,24
4,51,97
4,54,34
4,58,33
4,72,54
4,81,19
4,82,17
4,98,194
5,2,119
5,3,45
5,8,4
5,9,193
5,10,27
5,12,54
5,14,143
5,15,35
5,20,62
5,21,175
5,22,161
5,23,168
5,26,72
5,28,164
5,31,137
5,41,194
5,45,98
5,55,133
5,57,170
5,72,22
5,73,187
5,74,120
5,100,4
6,2,39
6,3,10
6,4,75
6,7,114
6,8,9
6,9,51
6,10,14
6,12,117
6,17,155
6,19,71
6,20,78
6,21,107
6,22,91
6,30,175
6,33,174
6,38,133
6,39,90
6,40,80
6,46,153
6,48,172
6,51,181
6,62,122
6,65,199
6,71,88
6,76,42
6,88,192
6,93,14
7,1,47
7,2,179
7,3,163
7,4,48
7,6,114
7,8,66
7,9,86
7,11,106
7,13,22
7,15,17
7,19,41
7,20,60
7,22,99
7,24,133
7,26,168
7,27,163
7,34,150
7,35,122
7,36,93
7,45,26
7,55,70
7,56,104
7,61,152
7,62,131
7,68,12
7,73,82
7,76,171
7,81,40
7,98,173
7,99,34
8,3,129
8,4,175
8,5,4
8,6,9
8,7,66
8,10,99
8,11,118
8,13,131
8,14,129
8,16,123
8,18,141
8,20,100
8,24,73
8,25,102
8,29,13
8,36,179
8,39,53
8,43,166
8,53,73
8,61,101
8,75,154
8,89,151
8,92,92
9,2,128
9,3,88
9,4,44
9,5,193
9,6,51
9,7,86
9,10,2
9,11,63
9,12,44
9,13,68
9,14,153
9,16,160
9,18,88
9,19,135
9,24,60
9,25,6
9,26,94
9,28,53
9,32,184
9,45,41
9,48,87
9,51,49
9,55,54
9,59,21
9,63,146
9,78,173
9,80,89
9,84,134
9,97,168
10,3,21
10,5,27
10,6,14
10,8,99
10,9,2
10,11,159
10,13,172
10,14,40
10,18,89
10,24,168
10,28,114
10,29,34
10,33,44
10,37,107
10,44,124
10,46,133
10,47,182
10,53,19
10,54,106
10,67,132
10,68,190
10,74,172
10,79,98
10,81,155
10,87,46
10,89,84
11,1,173
11,3,183
11,7,106
11,8,118
11,9,63
11,10,159
11,12,100
11,15,17
11,16,119
11,17,118
11,18,132
11,21,103
11,26,195
11,30,142
11,31,189
11,33,118
11,37,29
11,38,60
11,50,85
11,56,178
11,60,55
11,62,5
11,68,18
11,80,81
11,85,146
11,90,49
11,99,123
12,1,15
12,3,10
12,5,54
12,6,117
12,9,44
12,11,100
12,14,37
12,16,167
12,17,153
12,20,150
12,22,106
12,26,48
12,28,122
12,30,172
12,32,12
12,37,158
12,41,10
12,44,176
12,49,86
12,67,189
12,88,76
13,1,126
13,3,145
13,7,22
13,8,131
13,9,68
13,10,172
13,16,141
13,21,78
13,24,173
13,27,75
13,35,85
13,36,185
13,39,104
13,42,33
13,52,159
13,56,100
13,57,187
13,59,197
13,63,117
13,73,178
13,78,138
13,81,72
13,96,153
14,1,39
14,3,190
14,4,57
14,5,143
14,8,129
14,9,153
14,10,40
14,12,37
14,15,117
14,16,168
14,18,1
14,19,3
14,20,150
14,23,36
14,24,62
14,25,87
14,27,173
14,30,40
14,32,6
14,39,138
14,42,195
14,52,60
14,53,10
14,55,155
14,56,66
14,57,114
14,63,125
14,92,15
14,99,92
15,1,82
15,2,200
15,5,35
15,7,17
15,11,17
15,14,117
15,17,133
15,21,167
15,23,8
15,24,171
15,25,160
15,27,191
15,30,200
15,34,199
15,39,71
15,40,17
15,44,95
