source,target,weight
1,4,246
1,5,329
1,7,85
1,9,254
1,10,76
1,11,34
1,12,106
1,13,344
1,14,295
1,16,163
1,17,96
1,19,283
1,20,178
1,22,4
1,23,99
1,24,99
1,25,289
1,26,170
1,27,49
1,28,15
1,30,106
1,32,43
1,33,31
1,34,84
1,35,146
1,36,147
1,37,190
1,38,12
1,40,315
1,41,345
1,46,216
1,48,192
1,49,255
1,50,322
1,51,191
1,52,240
1,54,380
1,58,245
1,59,134
1,61,34
1,63,73
1,64,258
1,67,162
1,68,1
1,69,350
1,70,46
1,71,111
1,72,368
1,74,299
1,75,127
1,76,255
1,77,395
1,78,255
1,79,280
1,81,348
1,82,146
1,83,25
1,84,128
1,85,210
1,87,15
1,88,99
1,89,41
1,92,283
1,94,101
1,95,39
1,96,80
1,98,356
1,100,174
1,101,217
1,102,291
1,103,107
1,104,229
1,106,314
1,108,128
1,114,38
1,115,140
1,116,40
1,117,110
1,118,390
1,119,190
1,120,347
1,121,253
1,122,269
1,123,318
1,124,357
1,126,276
1,127,282
1,129,268
1,132,240
1,133,238
1,134,38
1,135,38
1,136,75
1,137,93
1,138,6
1,139,104
1,142,386
1,143,330
1,144,340
1,145,369
1,146,41
1,147,231
1,149,241
1,150,24
1,153,255
1,154,30
1,155,347
1,156,301
1,157,85
1,158,34
1,159,92
1,160,372
1,161,313
1,162,52
1,164,357
1,166,232
1,167,2
1,168,317
1,169,164
1,171,228
1,173,315
1,174,165
1,175,217
1,176,190
1,178,351
1,179,212
1,180,89
1,181,133
1,182,394
1,183,198
1,184,56
1,188,262
1,189,322
1,190,109
1,191,376
1,192,271
1,194,130
1,195,243
1,196,178
1,200,298
2,3,314
2,4,267
2,6,54
2,8,35
2,9,281
2,11,60
2,12,216
2,14,309
2,15,211
2,16,160
2,18,77
2,20,362
2,21,237
2,22,175
2,23,45
2,26,11
2,27,258
2,28,398
2,29,154
2,30,107
2,32,116
2,33,252
2,34,17
2,35,217
2,36,269
2,37,53
2,39,50
2,41,126
2,42,110
2,43,392
2,45,356
2,46,295
2,47,159
2,48,375
2,51,91
2,54,149
2,55,132
2,56,386
2,57,254
2,58,158
2,60,13
2,61,262
2,63,139
2,64,146
2,65,348
2,66,201
2,67,181
2,68,114
2,71,370
2,72,86
2,73,272
2,75,278
2,76,181
2,78,396
2,79,175
2,80,338
2,82,45
2,83,22
2,84,228
2,85,380
2,88,157
2,89,273
2,91,76
2,92,172
2,94,223
2,97,224
2,98,135
2,100,122
2,101,108
2,103,342
2,104,63
2,105,297
2,106,289
2,107,98
2,109,72
2,110,222
2,111,129
2,112,234
2,114,33
2,115,83
2,118,73
2,119,178
2,120,275
2,122,241
2,123,307
2,124,328
2,125,151
2,127,190
2,128,40
2,129,148
2,130,280
2,131,365
2,132,358
2,133,281
2,135,41
2,136,140
2,137,228
2,138,257
2,141,277
2,142,6
2,144,370
2,145,75
2,146,109
2,148,80
2,149,155
2,152,272
2,153,56
2,154,84
2,156,273
2,157,24
2,158,101
2,160,154
2,161,314
2,163,201
2,164,193
2,165,257
2,167,10
2,169,294
2,170,184
2,171,259
2,172,148
2,173,148
2,174,76
2,176,400
2,177,392
2,178,202
2,179,90
2,180,117
2,181,259
2,182,231
2,183,126
2,184,177
2,185,399
2,187,3
2,191,342
2,195,293
2,196,87
2,197,381
2,199,37
2,200,99
3,1,165
3,4,331
3,5,56
3,6,56
3,7,268
3,8,359
3,9,145
3,11,217
3,14,90
3,15,227
3,16,58
3,17,316
3,19,180
3,23,118
3,24,186
3,25,221
3,26,175
3,28,184
3,29,220
3,31,256
3,32,394
3,33,185
3,35,48
3,36,61
3,37,336
3,38,387
3,40,361
3,41,386
3,42,40
3,43,250
3,44,245
3,48,221
3,49,313
3,50,218
3,51,182
3,52,229
3,54,213
3,56,174
3,57,392
3,60,104
3,61,296
3,62,202
3,63,377
3,64,284
3,65,376
3,67,75
3,69,276
3,70,79
3,71,176
3,72,359
3,73,352
3,75,163
3,76,11
3,77,258
3,78,148
3,80,197
3,81,52
3,82,120
3,84,162
3,86,129
3,87,54
3,89,215
3,90,113
3,91,79
3,93,252
3,95,77
3,96,132
3,98,210
3,99,299
3,100,91
3,102,228
3,103,379
3,104,345
3,105,102
3,106,38
3,108,395
3,109,297
3,110,59
3,111,14
3,114,229
3,115,204
3,116,139
3,117,240
3,118,106
3,119,157
3,120,254
3,121,355
3,123,274
3,124,108
3,126,69
3,127,15
3,128,332
3,129,102
3,131,392
3,133,334
3,134,143
3,135,16
3,137,166
3,138,112
3,139,193
3,140,140
3,144,370
3,146,377
3,147,206
3,148,48
3,149,371
3,150,219
3,151,333
3,152,128
3,153,151
3,155,340
3,157,318
3,158,147
3,159,42
3,160,36
3,161,17
3,162,357
3,164,251
3,165,24
3,167,47
3,169,152
3,170,100
3,171,283
3,175,174
3,176,160
3,178,182
3,179,180
3,180,398
3,182,116
3,185,151
3,186,268
3,187,348
3,189,164
3,190,272
3,191,298
3,192,363
3,193,1
3,195,202
3,197,264
3,199,179
4,2,90
4,3,170
4,6,198
4,8,349
4,9,366
4,10,308
4,12,107
4,15,168
4,16,204
4,17,240
4,20,275
4,21,126
4,22,379
4,23,164
4,24,238
4,25,207
4,28,250
4,30,1
4,31,337
4,32,359
4,33,255
