source,target,weight
1,3,100
1,4,219
1,5,371
1,6,284
1,8,81
1,9,111
1,10,330
1,11,211
1,12,362
1,14,239
1,15,45
1,16,346
1,17,89
1,18,21
1,19,86
1,20,74
1,21,254
1,22,33
1,23,368
1,24,62
1,25,192
1,27,102
1,28,22
1,29,393
1,30,45
1,31,338
1,32,320
1,33,283
1,35,159
1,36,122
1,37,235
1,38,371
1,39,30
1,40,76
1,41,329
1,42,371
1,43,188
1,44,369
1,45,296
1,46,79
1,48,161
1,49,171
1,50,47
1,51,168
1,52,340
1,53,249
1,54,183
1,55,345
1,56,17
1,57,291
1,58,244
1,59,58
1,60,17
1,61,262
1,62,243
1,63,25
1,64,42
1,65,54
1,66,106
1,67,240
1,68,52
1,69,120
1,70,58
1,72,84
1,74,382
1,75,133
1,76,68
1,77,165
1,78,199
1,79,301
1,80,118
1,81,179
1,82,66
1,83,182
1,85,145
1,86,242
1,87,379
1,88,341
1,89,194
1,90,315
1,91,98
1,92,171
1,93,257
1,94,58
1,95,302
1,96,357
1,97,212
1,98,324
1,99,191
1,100,390
1,101,253
1,102,97
1,103,166
1,105,333
1,106,200
1,107,220
1,108,14
1,109,24
1,110,274
1,111,202
1,112,108
1,113,57
1,114,352
1,115,5
1,116,55
1,117,330
1,118,40
1,119,156
1,120,144
1,122,40
1,123,16
1,124,146
1,125,342
1,126,8
1,127,116
1,128,291
1,129,170
1,130,128
1,131,164
1,132,54
1,133,175
1,134,199
1,136,92
1,137,51
1,138,155
1,139,60
1,140,328
1,141,113
1,142,156
1,144,85
1,146,104
1,147,329
1,148,380
1,149,248
1,150,114
1,151,398
1,152,111
1,153,220
1,154,189
1,155,180
1,156,255
1,157,154
1,158,130
1,159,210
1,160,102
1,161,13
1,162,139
1,163,310
1,164,108
1,166,120
1,167,89
1,168,276
1,169,179
1,170,158
1,171,346
1,172,341
1,173,385
1,174,378
1,175,70
1,176,245
1,177,158
1,179,137
1,180,389
1,181,228
1,182,123
1,183,321
1,184,334
1,185,296
1,186,313
1,187,381
1,188,365
1,189,19
1,190,207
1,191,113
1,192,204
1,193,30
1,194,121
1,195,299
1,196,257
1,197,109
1,198,312
1,199,250
1,200,78
2,1,26
2,3,267
2,4,151
2,5,84
2,6,272
2,7,373
2,8,83
2,9,256
2,10,49
2,11,291
2,12,339
2,13,248
2,14,120
2,15,239
2,16,172
2,17,336
2,18,271
2,19,248
2,20,99
2,21,66
2,22,17
2,23,49
2,24,197
2,25,315
2,26,280
2,27,78
2,28,37
2,29,19
2,31,295
2,32,340
2,33,46
2,34,158
2,35,305
2,36,396
2,37,162
2,38,250
2,39,70
2,40,244
2,41,285
2,43,182
2,44,217
2,45,19
2,46,335
2,47,144
2,48,262
2,49,124
2,50,159
2,51,276
2,53,62
2,54,229
2,55,54
2,57,158
2,58,265
2,59,207
2,60,184
2,61,111
2,62,84
2,63,40
2,64,74
2,65,31
2,66,396
2,67,29
2,68,271
2,69,209
2,70,4
2,71,273
2,72,75
2,73,203
2,74,399
2,75,133
2,76,78
2,77,365
2,78,51
2,79,302
2,80,393
2,81,275
2,83,131
2,84,9
2,85,267
2,86,320
2,87,351
2,88,274
2,89,144
2,90,1
2,92,253
2,93,323
2,94,247
2,96,320
2,97,114
2,98,102
2,99,56
2,100,15
2,101,261
2,102,9
2,103,95
2,104,170
2,105,72
2,106,162
2,107,100
2,108,12
2,109,156
2,111,255
2,113,229
2,114,113
2,115,94
2,116,15
2,117,328
2,118,146
2,119,285
2,120,101
2,121,136
2,122,295
2,123,357
2,124,171
2,125,128
2,126,189
2,127,124
2,128,191
2,129,57
2,130,83
2,131,228
2,132,352
2,133,324
2,134,370
2,135,394
2,136,261
2,137,154
2,138,53
2,139,115
2,140,204
2,141,115
2,143,180
2,144,163
2,145,392
2,146,271
2,148,360
2,149,164
2,150,311
2,151,33
2,152,150
2,153,184
2,154,229
2,155,400
2,156,170
2,157,322
2,158,6
2,159,103
2,160,382
2,161,134
2,162,179
2,163,234
2,164,398
2,166,25
2,167,150
2,168,336
2,169,194
2,170,73
2,171,273
2,172,112
2,173,391
2,174,89
2,175,194
2,176,243
2,177,49
2,178,293
2,180,170
2,181,160
2,182,58
2,183,80
2,184,59
2,185,89
2,186,178
2,187,104
2,188,83
2,189,318
2,190,232
2,191,227
2,192,184
2,193,295
2,194,61
2,197,129
2,198,117
2,200,264
3,1,34
3,2,371
3,4,108
3,5,110
3,6,266
3,7,207
3,8,11
3,9,57
3,10,355
3,11,47
3,13,211
3,14,53
3,15,187
3,16,369
3,17,25
3,18,30
3,19,364
3,20,71
3,21,106
3,22,183
3,23,304
3,24,180
3,25,355
3,26,5
3,27,66
3,28,196
3,29,253
3,31,387
3,32,49
3,33,260
3,34,29
3,35,73
3,36,370
3,37,88
3,38,29
3,39,23
3,40,379
3,41,137
3,42,303
3,43,274
3,44,385
3,45,211
3,46,67
3,47,53
3,48,92
3,49,142
3,52,265
3,53,13
3,54,314
3,55,158
3,56,139
3,57,374
3,58,288
3,59,288
3,60,188
3,61,122
3,62,133
3,63,335
3,66,109
3,67,323
3,68,345
3,69,172
3,70,296
3,71,20
3,72,307
3,73,270
3,74,61
3,75,28
3,76,67
3,77,252
3,78,72
3,79,188
3,80,261
3,81,122
3,82,6
3,83,16
3,84,341
3,85,231
3,86,153
3,87,306
3,88,18
3,89,59
3,91,199
3,92,69
3,93,373
3,94,117
3,95,41
3,96,315
3,97,166
3,98,255
3,99,37
3,100,307
3,101,344
3,103,260
3,105,168
3,106,296
3,107,384
3,108,184
3,109,200
3,110,179
3,112,114
3,113,251
3,114,224
3,115,76
3,116,250
3,117,193
3,118,125
3,119,332
3,120,50
3,121,397
3,122,71
3,123,351
3,124,281
3,125,160
3,126,150
3,127,368
3,128,208
3,129,219
3,130,239
3,131,382
3,132,6
3,133,342
3,134,373
3,135,272
3,136,24
3,137,38
3,138,112
3,139,295
3,141,300
3,142,357
3,143,383
3,144,219
3,145,281
3,146,116
3,147,397
3,148,240
3,149,312
3,151,302
3,152,41
3,153,282
3,154,293
3,155,4
3,156,195
3,157,350
3,158,137
3,159,396
3,160,66
3,161,232
3,162,339
3,163,249
3,164,359
3,165,80
3,166,137
3,167,193
3,168,367
3,169,7
3,170,256
3,171,261
3,172,106
3,173,192
3,174,22
3,175,380
3,176,186
3,177,78
3,178,133
3,180,254
3,183,385
3,184,65
3,186,200
3,187,237
3,188,104
3,189,79
3,190,70
3,191,370
3,192,155
3,193,359
3,194,101
3,195,289
3,196,119
3,197,124
3,198,208
3,199,391
3,200,89
4,1,176
4,2,176
4,3,43
4,5,130
4,6,177
4,7,131
4,8,124
4,9,49
4,10,372
4,11,49
4,12,368
4,13,276
4,15,170
4,16,378
4,17,148
4,18,156
4,19,115
4,20,265
4,21,187
4,22,199
4,24,230
4,25,391
4,26,253
4,27,26
4,28,201
4,29,79
4,30,349
4,31,134
4,32,166
4,33,125
4,34,170
4,35,36
4,36,277
4,37,263
4,38,102
4,40,41
4,42,57
4,43,206
4,44,217
4,45,91
4,46,154
4,47,219
4,49,228
4,50,364
4,51,328
4,52,194
4,53,93
4,54,48
4,56,368
4,57,155
4,58,217
4,59,75
4,60,210
4,62,291
4,64,289
4,65,18
4,66,72
4,67,9
4,68,311
4,69,86
4,70,37
4,72,356
4,73,364
4,74,88
4,75,146
4,76,194
4,77,324
4,78,245
4,79,122
4,80,65
4,81,23
4,82,380
4,83,4
4,84,209
4,85,26
4,86,337
4,87,53
4,88,123
4,89,174
4,90,243
4,92,249
4,93,145
4,94,308
4,95,351
4,96,178
4,97,281
4,98,140
4,99,277
4,100,390
4,101,101
4,102,229
4,103,171
4,104,8
4,105,246
4,107,25
4,109,366
4,110,15
4,111,360
4,112,66
4,113,28
4,114,327
4,115,352
4,116,364
4,117,149
4,118,66
4,119,144
4,120,340
4,121,147
4,122,161
4,123,210
4,124,298
4,125,395
4,126,216
4,127,64
4,128,102
4,129,178
4,130,30
4,131,344
4,132,174
4,133,343
4,134,83
4,135,323
4,136,2
4,137,81
4,139,364
4,140,355
4,141,247
4,142,390
4,143,212
4,144,381
4,145,93
4,146,244
4,147,292
4,148,296
4,149,89
4,150,44
4,151,221
4,152,150
4,153,181
4,154,52
4,155,124
4,156,87
4,157,37
4,158,80
4,160,388
4,161,207
4,162,269
4,163,214
4,164,283
4,166,330
4,167,27
4,168,115
4,169,58
4,170,134
4,171,243
4,172,255
4,173,199
4,174,38
4,175,179
4,176,60
4,177,339
4,178,305
4,179,140
4,180,222
4,181,249
4,182,165
4,183,191
4,184,314
4,185,77
4,186,307
4,187,131
4,189,328
4,190,12
4,191,209
4,192,136
4,193,337
4,194,48
4,195,11
4,196,89
4,197,41
4,198,72
4,199,398
4,200,48
5,1,304
5,2,8
5,3,346
5,4,346
5,6,130
5,7,304
5,8,155
5,10,276
5,11,190
5,12,272
5,13,11
5,14,149
5,15,386
5,16,16
5,18,102
5,19,240
5,20,109
5,21,305
5,22,48
5,23,126
5,24,99
5,25,356
5,26,167
5,28,277
5,29,197
5,30,183
5,31,125
5,32,282
5,33,39
5,34,182
5,35,173
5,36,210
5,38,326
5,39,306
5,41,15
5,42,218
5,43,222
5,44,312
5,45,109
5,46,158
5,47,361
5,48,130
5,49,315
5,51,109
5,52,72
5,53,83
5,54,16
