source,target,weight
1,2,70
1,3,202
1,4,317
1,5,375
1,6,23
1,7,23
1,9,345
1,10,352
1,11,64
1,12,237
1,13,114
1,19,134
1,22,1
1,23,63
1,24,264
1,25,235
1,28,351
1,29,143
1,31,84
1,32,134
1,33,233
1,34,178
1,35,36
1,36,202
1,37,278
1,39,80
1,40,237
1,41,262
1,44,60
1,46,220
1,47,355
1,49,340
1,52,359
1,53,156
1,54,38
1,56,233
1,58,241
1,59,344
1,60,136
1,61,272
1,62,93
1,65,293
1,67,192
1,68,362
1,69,127
1,70,146
1,72,55
1,73,306
1,74,27
1,77,181
1,79,359
1,80,191
1,81,200
1,82,28
1,83,227
1,84,326
1,85,47
1,90,316
1,93,180
1,94,313
1,95,360
1,96,129
1,97,265
1,98,162
1,99,48
1,100,84
1,101,381
1,103,200
1,104,281
1,107,233
1,109,289
1,110,185
1,111,66
1,113,307
1,114,21
1,116,212
1,118,309
1,119,395
1,123,19
1,124,64
1,126,377
1,127,217
1,128,183
1,130,234
1,134,255
1,135,368
1,137,78
1,138,239
1,139,261
1,140,168
1,141,180
1,142,183
1,143,398
1,145,333
1,146,332
1,147,61
1,148,39
1,151,82
1,152,287
1,154,216
1,157,191
1,158,219
1,160,113
1,161,111
1,162,400
1,164,212
1,165,226
1,167,146
1,169,105
1,170,2
1,171,222
1,172,31
1,173,182
1,174,299
1,175,353
1,176,219
1,177,49
1,178,181
1,179,270
1,183,286
1,184,115
1,186,343
1,187,8
1,189,272
1,194,233
1,196,126
1,198,377
1,199,181
2,1,320
2,4,164
2,5,371
2,8,373
2,10,69
2,11,210
2,12,283
2,14,306
2,16,377
2,17,99
2,21,40
2,22,294
2,23,75
2,25,77
2,26,140
2,27,159
2,29,314
2,31,307
2,32,361
2,35,5
2,37,45
2,38,210
2,39,219
2,40,226
2,41,62
2,43,132
2,44,224
2,46,271
2,48,138
2,49,342
2,52,105
2,53,27
2,54,317
2,55,324
2,56,205
2,57,145
2,58,207
2,59,347
2,62,35
2,65,87
2,67,302
2,68,225
2,69,352
2,70,167
2,71,43
2,74,146
2,76,158
2,78,209
2,82,382
2,83,186
2,85,138
2,86,363
2,87,34
2,88,209
2,90,219
2,91,282
2,92,128
2,95,243
2,96,52
2,97,396
2,98,164
2,99,70
2,100,93
2,101,209
2,102,166
2,103,289
2,104,16
2,106,157
2,107,311
2,108,389
2,109,340
2,110,136
2,112,108
2,113,220
2,114,52
2,115,365
2,119,218
2,120,24
2,121,313
2,122,107
2,124,231
2,127,399
2,128,66
2,129,116
2,131,186
2,133,176
2,134,210
2,135,270
2,137,361
2,139,54
2,140,247
2,142,376
2,147,267
2,148,24
2,149,139
2,150,43
2,153,161
2,154,11
2,155,222
2,156,288
2,157,361
2,158,298
2,159,51
2,160,347
2,161,270
2,162,279
2,164,248
2,167,222
2,168,237
2,169,44
2,173,148
2,174,344
2,176,376
2,178,152
2,179,90
2,181,393
2,183,206
2,184,54
2,185,62
2,187,154
2,189,232
2,190,167
2,191,231
2,192,267
2,195,151
2,197,54
2,198,148
2,200,108
3,1,129
3,2,38
3,5,89
3,8,117
3,9,10
3,10,7
3,14,220
3,16,348
3,20,322
3,22,221
3,23,96
3,25,273
3,26,271
3,27,290
3,28,141
3,30,300
3,31,259
3,32,36
3,34,181
3,35,32
3,36,338
3,37,173
3,38,303
3,39,294
3,40,77
3,41,370
3,43,38
3,45,280
3,47,17
3,49,121
3,51,125
3,54,352
3,55,316
3,57,83
3,59,79
3,62,62
3,63,258
3,66,10
3,67,88
3,68,384
3,69,182
3,71,42
3,72,234
3,73,287
3,74,273
3,75,385
3,76,140
3,77,382
3,81,7
3,82,46
3,83,85
3,84,194
3,89,200
