source,target,weight
1,12,175
1,67,29
1,81,335
1,105,148
2,8,156
2,11,186
2,45,3
2,90,72
3,43,191
3,45,319
3,181,220
3,189,147
4,77,391
4,83,180
4,129,26
4,131,123
5,7,369
5,63,196
5,90,269
5,141,231
6,8,332
6,29,312
6,86,64
6,191,336
7,28,30
7,46,207
7,93,264
7,134,222
8,35,178
8,51,11
8,112,297
8,160,144
9,68,122
9,134,184
9,148,175
9,176,260
10,26,264
10,95,134
10,116,374
10,126,272
11,36,124
11,83,338
11,89,114
11,195,304
12,27,160
12,94,212
12,122,269
12,126,54
13,2,88
13,99,386
13,192,33
13,197,125
14,71,347
14,77,361
14,112,79
14,190,222
15,46,122
15,100,44
15,186,199
15,193,179
16,7,397
16,21,361
16,32,252
16,76,20
17,84,55
17,91,254
17,160,294
17,186,195
18,11,144
18,74,391
18,113,319
18,186,174
19,3,25
19,48,220
19,89,190
19,130,32
20,59,80
20,73,35
20,121,393
20,174,39
21,17,374
21,72,170
21,124,194
21,190,184
22,25,399
22,59,53
22,98,160
22,131,74
23,5,117
23,46,162
23,155,313
23,179,80
24,4,80
24,89,81
24,170,93
24,172,347
25,18,49
25,31,7
25,50,211
25,74,158
26,13,116
26,36,355
26,119,143
26,149,159
27,2,284
27,101,147
27,148,381
27,190,328
28,100,383
28,164,121
28,197,203
28,198,71
29,1,125
29,85,218
29,142,298
29,200,280
30,49,227
30,78,161
30,142,335
30,179,310
31,5,114
31,90,269
31,110,249
31,115,179
32,2,242
32,51,44
32,75,36
32,183,147
33,27,346
33,140,278
33,150,366
33,181,303
34,19,124
34,41,134
34,61,104
34,86,60
35,59,211
35,74,219
35,105,216
35,159,319
36,40,69
36,55,319
36,164,270
36,192,396
37,82,144
37,90,279
37,176,128
37,194,383
38,39,9
38,113,73
38,158,62
38,171,16
39,6,124
39,167,309
39,175,46
39,193,1
40,104,26
40,121,164
40,158,302
40,198,130
41,22,196
41,113,348
41,187,49
41,200,55
42,20,67
42,35,214
42,37,86
42,179,373
43,41,255
43,93,204
43,118,129
43,128,118
44,13,145
44,57,334
44,97,36
44,120,82
45,10,4
45,74,320
45,106,324
45,140,185
46,15,87
46,80,345
46,138,139
46,158,60
47,30,122
47,31,399
47,69,186
47,195,262
48,4,277
48,6,150
48,135,376
48,164,248
49,29,97
49,38,363
49,186,307
49,195,209
50,12,222
50,42,93
50,75,371
50,156,139
51,7,33
51,121,208
51,126,324
