source,target,weight
1,2,295
1,3,258
1,4,356
1,5,194
1,6,231
1,7,326
1,8,383
1,9,512
1,10,26
1,12,439
1,13,345
1,14,4
1,16,44
1,17,413
1,19,89
1,21,391
1,23,446
1,24,317
1,25,53
1,27,224
1,28,58
1,31,308
1,32,133
1,33,183
1,35,111
1,36,449
1,37,69
1,38,210
1,39,35
1,41,451
1,42,549
1,46,284
1,48,461
1,52,439
1,53,295
1,54,54
1,55,294
1,56,598
1,58,236
1,59,291
1,60,148
1,61,79
1,64,272
1,66,30
1,68,160
1,70,485
1,73,357
1,74,373
1,76,216
1,78,330
1,79,354
1,83,201
1,84,429
1,85,329
1,86,371
1,87,103
1,90,523
1,94,38
1,95,501
1,96,90
1,98,213
1,101,126
1,102,570
1,103,344
1,104,161
1,105,596
1,106,368
1,107,224
1,108,428
1,110,134
1,111,425
1,114,441
1,115,8
1,116,99
1,118,440
1,120,148
1,121,99
1,124,502
1,125,571
1,129,265
1,131,497
1,132,597
1,133,444
1,135,501
1,136,497
1,137,211
1,138,44
1,139,260
1,140,164
1,141,152
1,142,537
1,143,435
1,144,260
1,146,250
1,147,447
1,148,285
1,149,332
1,150,294
1,151,562
1,153,75
1,154,154
1,156,163
1,157,111
1,158,19
1,161,382
1,162,240
1,165,550
1,166,404
1,168,101
1,169,460
1,174,392
1,176,344
1,177,1
1,178,247
1,181,85
1,182,12
1,183,552
1,184,367
1,186,29
1,187,305
1,188,559
1,189,128
1,192,213
1,193,510
1,194,452
1,195,46
1,196,27
1,197,279
1,198,125
1,199,140
1,202,30
1,205,534
1,208,540
1,209,384
1,210,388
1,211,45
1,212,206
1,215,457
1,216,66
1,218,302
1,219,432
1,220,335
1,225,414
1,226,184
1,227,13
1,229,195
1,233,379
1,238,388
1,239,313
1,242,116
1,247,469
1,249,314
1,253,460
1,254,133
1,257,284
1,260,123
1,262,288
1,266,541
1,269,558
1,270,44
1,271,338
1,272,550
1,273,276
1,274,147
1,275,449
1,278,228
1,279,91
1,280,457
1,284,514
1,286,229
1,288,547
1,291,381
1,292,215
1,296,49
1,298,324
2,1,295
2,3,326
2,5,569
2,6,35
2,7,152
2,10,440
2,12,421
2,13,533
2,14,305
2,15,291
2,17,106
2,20,466
2,23,521
2,26,202
2,27,184
2,28,208
2,29,122
2,30,125
2,31,116
2,32,110
2,33,524
2,35,472
2,37,340
2,38,46
2,39,523
2,40,139
2,41,65
2,42,258
2,43,317
2,44,346
2,45,68
2,47,354
2,48,416
2,49,322
2,50,101
2,52,446
2,53,560
2,54,203
2,55,256
2,56,236
2,58,351
2,60,195
2,63,369
2,64,99
2,65,217
2,66,278
2,67,545
2,68,261
2,69,3
2,70,5
2,71,150
2,72,395
2,74,511
2,75,168
2,76,39
2,77,78
2,78,307
2,79,555
2,81,23
2,82,562
2,84,331
2,87,93
2,88,198
2,90,206
2,91,115
2,93,359
2,95,12
2,96,41
2,97,531
2,98,379
2,99,199
2,101,240
2,102,95
2,103,407
2,104,318
2,105,508
2,106,594
2,108,120
2,110,357
2,113,127
2,114,571
2,115,138
2,116,460
2,117,416
2,118,153
2,119,257
2,120,219
2,123,468
2,124,94
2,126,270
2,128,291
2,129,259
2,130,89
2,131,272
2,133,335
2,134,381
2,135,276
2,137,217
2,143,273
2,144,78
2,145,118
2,146,18
2,147,354
2,148,340
2,149,80
2,153,521
2,154,567
2,158,483
2,161,302
2,162,452
2,165,300
2,168,469
2,169,18
2,174,96
2,175,71
2,177,97
2,179,8
2,180,262
2,184,106
2,185,428
2,187,49
2,188,205
2,189,157
2,190,249
2,191,304
2,192,592
2,195,301
2,196,69
2,198,13
2,200,145
2,201,371
2,203,43
2,205,529
2,208,51
2,209,237
2,210,561
2,212,309
2,213,135
2,214,89
2,216,529
2,217,57
2,218,415
2,220,564
2,221,51
2,224,291
2,227,353
2,230,291
2,231,319
2,232,482
2,235,568
2,237,570
2,239,515
2,240,41
2,243,397
2,244,144
2,246,228
2,253,297
2,254,44
2,259,300
2,262,393
2,263,188
2,264,261
2,265,289
2,267,19
2,268,120
2,274,393
2,279,174
2,282,440
2,283,535
2,286,596
2,287,84
2,289,302
2,296,414
2,299,99
3,1,258
3,2,326
3,4,303
3,5,14
3,6,548
3,7,127
3,8,245
3,11,225
3,12,262
3,13,317
3,14,581
3,15,266
3,19,182
3,24,452
3,26,571
3,27,396
3,31,476
3,34,124
3,35,536
3,37,586
3,38,273
3,39,302
3,41,556
3,43,121
3,44,231
3,46,326
3,47,128
3,50,203
3,52,151
3,53,264
3,54,249
3,56,569
3,59,581
3,62,533
3,63,138
3,64,194
3,65,476
3,66,98
3,68,241
3,69,271
3,70,26
3,71,341
3,72,272
3,73,232
3,74,346
3,76,176
3,77,172
3,80,54
3,81,12
3,82,202
3,84,535
3,86,320
3,87,322
3,89,294
3,92,203
3,94,517
3,95,197
3,96,97
3,98,501
3,99,279
3,100,21
3,101,50
3,103,426
3,107,358
3,108,526
3,109,340
3,110,52
3,113,225
3,115,38
3,116,531
3,117,462
3,118,3
3,119,85
3,120,559
3,121,15
3,122,57
3,123,501
3,128,221
3,129,332
3,130,426
3,131,580
3,134,179
3,135,503
3,136,413
3,137,89
3,138,272
3,141,185
3,143,523
3,145,246
3,146,51
3,147,109
3,148,492
3,149,434
3,151,582
3,152,298
3,153,438
3,154,307
3,156,168
3,157,380
3,159,129
3,160,36
3,162,360
3,163,383
3,166,247
3,168,285
3,170,103
3,173,565
3,176,234
3,177,290
3,178,373
3,179,441
3,183,40
3,184,252
3,187,42
3,188,54
3,191,576
3,192,264
3,197,479
3,198,40
3,200,363
3,202,109
3,204,305
3,205,340
3,206,383
3,208,470
3,210,294
3,211,516
3,213,352
3,217,53
3,220,361
3,222,194
3,224,347
3,225,60
3,226,25
3,227,364
3,228,110
3,229,340
3,231,388
3,232,383
3,238,557
3,239,376
3,240,244
3,242,471
3,243,261
3,247,481
3,249,428
3,250,226
3,253,348
3,254,234
3,256,498
3,257,421
3,258,119
3,260,490
3,264,224
3,265,167
3,269,241
3,272,317
3,273,343
3,274,370
3,275,210
3,277,407
3,282,111
3,284,76
3,285,79
3,286,143
3,287,366
3,289,111
3,291,171
3,295,246
3,300,244
4,1,356
4,3,303
4,9,273
4,10,53
4,11,491
4,12,501
4,13,410
4,17,221
4,19,178
4,24,339
4,25,67
4,27,164
4,28,91
4,29,13
4,32,427
4,34,374
4,36,467
4,37,427
4,39,424
4,40,29
4,41,116
4,46,518
4,47,210
4,48,476
4,50,409
4,52,209
4,53,501
4,57,340
4,59,129
4,60,585
4,62,289
4,65,110
4,67,417
4,69,533
4,71,468
4,72,31
4,73,599
4,74,263
4,75,4
4,76,332
4,77,173
4,78,595
4,82,369
4,83,219
4,84,495
4,85,180
4,86,395
4,87,465
4,88,362
4,91,311
4,92,15
4,93,148
4,94,304
4,95,426
4,97,273
4,100,345
4,102,152
4,103,408
4,104,130
4,106,363
4,107,476
4,109,292
4,111,168
4,112,41
4,113,339
4,114,14
4,115,220
4,118,278
4,119,599
4,120,412
4,121,361
4,122,384
4,124,101
4,125,294
4,126,539
4,129,480
4,130,467
4,134,212
4,135,170
4,136,586
4,137,307
4,139,421
4,140,515
4,141,96
4,142,472
4,143,34
4,144,8
4,145,582
4,146,271
4,148,545
4,149,34
4,150,296
4,151,42
4,152,170
4,153,558
4,155,498
4,156,86
4,157,174
4,159,573
4,160,47
4,161,511
4,163,225
4,164,279
4,167,14
4,168,520
4,170,344
4,171,557
4,172,45
4,174,385
4,175,162
4,177,347
4,178,405
4,179,442
4,180,12
4,182,560
4,184,259
4,185,327
4,186,471
4,188,441
4,191,74
4,192,417
4,193,79
4,194,328
4,195,103
4,196,372
4,197,524
4,201,268
4,202,487
4,203,101
4,204,596
4,205,28
4,206,180
4,207,173
4,209,337
4,210,551
4,214,579
4,216,394
4,217,547
4,219,122
4,221,295
4,223,82
4,225,375
4,226,47
4,227,17
4,229,41
4,230,499
4,231,130
4,233,236
4,235,156
4,237,348
4,238,17
4,239,158
4,242,569
4,243,31
4,249,287
4,250,15
4,252,461
4,254,103
4,255,469
4,256,146
4,260,338
4,261,538
4,262,104
4,263,475
4,267,98
4,268,5
4,272,314
4,274,332
4,278,258
4,283,14
4,284,67
4,286,322
4,289,543
4,291,131
4,294,393
4,295,106
4,296,94
4,297,424
4,298,493
5,1,194
5,2,569
5,3,14
5,6,407
5,7,568
5,8,473
5,9,321
5,10,214
5,11,64
5,12,477
5,14,437
5,15,62
5,16,540
5,19,194
5,20,396
5,21,169
5,22,587
5,23,158
5,24,121
5,25,348
5,26,444
5,27,431
5,30,438
5,31,139
5,32,451
5,33,525
5,34,82
5,35,26
5,38,115
5,39,427
5,41,403
5,42,112
5,43,40
5,44,84
5,46,568
5,48,250
5,49,44
5,50,301
5,51,47
5,53,49
5,54,109
5,56,468
5,57,377
5,60,321
5,61,41
5,65,204
5,66,108
5,67,461
5,68,278
5,69,243
5,72,296
5,74,35
5,75,184
5,77,402
5,78,112
5,79,45
5,80,215
5,81,90
5,82,530
5,83,595
5,85,539
5,87,56
5,89,523
5,90,149
5,91,364
5,92,277
5,94,204
5,95,325
5,96,406
5,97,14
5,98,343
5,99,109
5,100,346
5,103,443
5,104,271
5,106,238
5,107,248
5,108,584
5,109,70
5,111,489
5,112,18
5,113,300
5,115,408
5,116,194
5,117,102
5,118,201
5,119,303
5,121,478
5,122,177
5,124,581
5,126,91
5,128,87
5,129,352
5,130,323
5,131,123
5,133,349
5,134,433
5,135,369
5,136,424
5,137,39
5,138,81
5,139,84
5,141,246
5,142,319
5,143,367
5,145,88
5,147,549
5,149,370
5,150,168
5,152,574
5,153,361
5,155,244
5,157,66
5,161,351
5,162,526
5,163,190
5,165,179
5,166,89
5,167,260
5,168,486
5,171,30
5,174,54
5,175,173
5,176,88
5,178,143
5,179,286
5,180,31
5,181,569
5,184,574
5,186,301
5,187,312
5,188,87
5,189,57
5,190,211
5,193,352
5,195,466
5,196,203
5,199,218
5,202,118
5,203,524
5,204,519
5,210,434
5,212,529
5,214,455
5,215,322
5,217,426
5,218,545
5,220,443
5,222,123
5,223,518
5,224,183
5,227,323
5,228,106
5,231,558
5,234,40
5,238,411
5,241,131
5,242,214
5,244,518
