source,target,weight
1,2,398
1,3,366
1,4,129
1,5,188
1,6,206
1,7,581
1,8,587
1,9,139
1,10,374
1,11,289
1,12,455
1,13,313
1,14,478
1,16,384
1,17,434
1,19,19
1,21,81
1,22,145
1,24,529
1,25,137
1,26,115
1,28,354
1,29,300
1,30,496
1,32,43
1,33,98
1,34,522
1,35,335
1,36,592
1,37,363
1,40,509
1,42,286
1,43,285
1,44,194
1,45,410
1,47,456
1,50,70
1,51,480
1,52,5
1,53,350
1,54,577
1,55,242
1,56,190
1,58,580
1,59,49
1,61,515
1,63,48
1,65,25
1,66,408
1,67,166
1,68,556
1,69,58
1,70,95
1,71,243
1,72,154
1,75,180
1,76,507
1,79,15
1,80,9
1,83,107
1,84,249
1,86,40
1,87,187
1,89,415
1,90,560
1,91,590
1,92,521
1,93,154
1,94,559
1,96,590
1,97,217
1,98,323
1,99,431
1,100,497
1,104,214
1,105,509
1,109,220
1,110,392
1,112,199
1,114,579
1,115,215
1,118,277
1,119,307
1,121,155
1,122,61
1,123,81
1,124,400
1,125,51
1,127,202
1,128,93
1,129,493
1,130,121
1,131,152
1,134,474
1,138,364
1,141,598
1,144,307
1,145,285
1,146,548
1,147,412
1,149,533
1,150,374
1,152,384
1,154,186
1,155,545
1,156,45
1,157,422
1,160,481
1,161,139
1,162,488
1,163,32
1,165,233
1,166,233
1,167,124
1,168,318
1,169,263
1,171,526
1,174,232
1,176,145
1,178,289
1,180,104
1,182,229
1,184,249
1,185,203
1,186,338
1,187,28
1,188,560
1,190,258
1,192,531
1,196,508
1,198,288
1,202,597
1,205,232
1,210,103
1,213,8
1,214,498
1,218,1
1,219,520
1,220,457
1,222,154
1,225,421
1,226,373
1,227,166
1,228,567
1,229,393
1,231,401
1,237,139
1,238,571
1,240,13
1,241,597
1,243,482
1,245,227
1,246,401
1,249,234
1,250,273
1,251,425
1,254,197
1,257,311
1,258,340
1,259,543
1,262,195
1,265,280
1,266,358
1,267,412
1,270,383
1,279,191
1,280,269
1,282,355
1,283,499
1,285,346
1,286,416
1,288,504
1,290,3
1,291,502
1,292,415
1,295,98
1,298,408
1,300,220
2,1,398
2,3,287
2,4,237
2,5,523
2,6,512
2,7,64
2,8,239
2,9,237
2,12,137
2,13,206
2,14,108
2,16,447
2,17,490
2,20,205
2,21,462
2,23,513
2,24,326
2,25,445
2,27,479
2,28,169
2,31,80
2,32,182
2,35,525
2,38,209
2,39,551
2,41,220
2,42,263
2,46,342
2,47,597
2,48,551
2,50,279
2,51,221
2,52,227
2,53,474
2,54,446
2,55,123
2,56,120
2,57,567
2,58,545
2,59,26
2,60,61
2,61,347
2,63,128
2,65,528
2,67,100
2,68,43
2,69,113
2,71,186
2,72,413
2,74,359
2,75,370
2,76,255
2,77,538
2,78,25
2,81,280
2,85,203
2,90,486
2,92,542
2,93,292
2,95,191
2,96,161
2,97,232
2,99,365
2,100,207
2,101,314
2,102,533
2,103,409
2,104,273
2,107,41
2,108,546
2,110,363
2,111,19
2,114,362
2,115,120
2,117,337
2,119,444
2,120,578
2,122,360
2,123,401
2,124,420
2,125,384
2,126,303
2,128,41
2,129,494
2,130,19
2,131,8
2,132,539
2,133,91
2,134,170
2,135,124
2,137,273
2,138,216
2,139,412
2,140,108
2,141,124
2,142,172
2,143,146
2,144,471
2,147,61
2,148,301
2,149,216
2,151,146
2,152,434
2,153,597
2,154,581
2,156,99
2,157,454
2,158,184
2,162,276
2,163,18
2,164,158
2,165,427
2,166,446
2,167,256
2,168,170
2,169,46
2,172,375
2,174,17
2,176,497
2,182,265
2,183,172
2,188,554
2,190,224
2,191,447
2,192,196
2,193,507
2,195,374
2,196,565
2,197,195
2,199,99
2,200,383
2,201,152
2,202,263
2,206,331
2,207,177
2,209,193
2,211,229
2,212,555
2,215,147
2,217,361
2,218,222
2,221,403
2,223,64
2,224,429
2,228,183
2,234,595
2,235,502
2,238,397
2,240,217
2,241,294
2,242,485
2,243,405
2,245,187
2,246,79
2,247,38
2,248,221
2,254,82
2,255,474
2,259,26
2,260,437
2,261,273
2,263,524
2,267,107
2,269,340
2,275,468
2,278,493
2,282,321
2,286,439
2,287,363
2,292,61
2,293,109
2,294,233
2,296,370
2,298,356
2,299,157
2,300,592
3,1,366
3,2,287
3,6,11
3,7,499
3,8,383
3,9,215
3,10,516
3,11,482
3,13,122
3,14,130
3,15,599
3,16,429
3,17,319
3,19,195
3,22,84
3,24,512
3,25,89
3,26,403
3,27,61
3,31,33
3,32,580
3,33,208
3,35,495
3,37,403
3,38,523
3,39,2
3,42,456
3,43,297
3,44,121
3,45,252
3,47,496
3,48,457
3,49,465
3,50,66
3,52,152
3,53,360
3,54,458
3,55,480
3,56,200
3,58,132
3,59,8
3,60,221
3,61,245
3,62,131
3,63,434
3,64,485
3,69,314
3,71,255
3,72,141
3,75,413
3,76,25
3,78,28
3,79,442
3,80,52
3,82,466
3,83,136
3,87,377
3,88,138
3,89,462
3,90,501
3,91,515
3,92,7
3,93,412
3,95,46
3,96,14
3,99,300
3,101,281
3,103,264
3,106,133
3,107,266
3,109,485
3,113,503
3,114,454
3,116,92
3,118,473
3,119,225
3,122,456
3,123,356
3,124,433
3,127,372
3,128,424
3,129,437
3,131,584
3,132,132
3,133,16
3,134,200
3,135,112
3,136,265
3,138,13
3,139,121
3,140,267
3,141,597
3,143,517
3,144,346
3,145,481
3,150,508
3,151,304
3,152,503
3,153,457
3,155,297
3,156,326
3,157,21
3,159,378
3,161,472
3,162,208
3,164,260
3,166,586
3,167,310
3,169,442
3,173,335
3,175,389
3,176,79
3,177,397
3,178,23
3,180,260
3,181,490
3,182,472
3,184,369
3,188,436
3,190,300
3,191,569
3,195,368
3,196,544
3,197,34
3,199,576
3,200,328
3,201,146
3,202,90
3,203,208
3,204,465
3,208,78
3,209,104
3,210,127
3,212,193
3,213,51
3,219,240
3,223,315
3,225,321
3,226,98
3,229,556
3,230,156
3,237,73
3,238,219
3,248,203
3,249,424
3,252,198
3,254,54
3,257,113
3,259,131
3,262,193
3,267,113
3,269,13
3,270,512
3,272,456
3,276,8
3,279,135
3,282,209
3,283,117
3,286,68
3,287,2
3,288,567
3,292,366
3,293,359
3,295,599
3,297,142
3,298,311
4,1,129
4,2,237
4,6,198
4,7,460
4,9,297
4,10,498
4,14,273
4,15,305
4,16,138
4,17,240
4,18,345
4,21,561
4,23,252
4,25,173
4,26,220
4,28,191
4,29,206
4,32,493
4,34,552
4,36,154
4,37,88
4,38,240
4,40,575
4,41,130
4,42,284
4,44,442
4,45,284
4,46,29
4,47,218
4,48,77
4,50,436
4,53,33
4,54,202
4,55,212
4,56,585
4,57,37
4,59,584
4,62,66
4,63,117
4,65,511
4,69,142
4,72,260
4,73,90
4,74,48
4,75,397
4,76,106
4,77,424
4,79,368
4,80,100
4,81,410
4,82,371
4,84,281
4,85,247
4,87,528
4,88,487
4,90,392
4,91,247
4,92,461
4,94,244
4,95,488
4,96,134
4,97,246
4,98,313
4,100,380
4,101,273
4,102,8
4,106,549
4,107,326
4,108,47
4,110,515
4,111,492
4,112,149
4,114,163
4,116,271
4,118,397
4,119,81
4,120,355
4,121,570
4,123,144
4,124,396
4,125,423
4,128,221
4,131,139
4,133,332
4,134,428
4,138,202
4,139,559
4,140,271
4,142,303
4,145,446
4,146,518
4,148,471
4,149,181
4,151,102
4,152,255
4,154,158
4,157,303
4,162,111
4,163,204
4,165,518
4,166,348
4,167,121
4,169,395
4,172,40
4,173,533
4,174,363
4,177,470
4,180,390
4,184,479
4,187,302
4,189,230
4,193,417
4,194,402
4,202,515
4,204,474
4,210,555
4,212,215
4,213,35
4,215,11
4,216,132
4,217,469
4,219,412
4,224,531
4,225,92
4,227,252
4,231,541
4,232,508
4,234,13
4,235,435
4,236,482
4,240,336
4,241,210
4,242,125
4,247,90
4,248,537
4,249,59
4,250,505
4,252,312
4,253,441
4,262,561
4,265,313
4,274,584
4,275,43
4,281,539
4,282,302
4,289,351
4,294,420
4,297,259
4,298,347
4,299,139
4,300,475
5,1,188
5,2,523
5,8,584
5,9,187
5,10,190
5,12,145
5,15,114
5,16,256
5,20,173
5,22,143
5,24,204
5,25,491
5,28,374
5,29,408
5,32,114
5,33,322
5,37,161
5,39,347
5,40,20
5,42,277
5,43,354
5,44,228
5,45,479
5,46,548
5,47,250
5,48,362
5,49,198
5,51,60
5,52,554
5,56,539
5,57,121
5,58,370
5,59,75
5,60,151
5,62,494
5,63,341
5,64,398
5,65,426
5,66,410
5,67,211
5,68,167
5,69,113
5,70,205
5,72,183
5,73,200
5,77,134
5,78,14
5,80,387
5,81,241
5,82,198
5,86,299
5,87,147
5,89,458
5,90,274
5,91,9
5,94,289
5,95,438
5,96,314
5,97,433
5,98,320
5,99,486
5,102,248
5,103,246
5,104,160
5,105,274
5,107,141
5,108,22
5,109,35
5,111,38
5,112,46
5,116,442
5,117,124
5,118,460
5,119,499
5,120,325
5,121,282
5,122,534
5,124,440
5,125,214
5,127,462
5,130,54
5,131,535
5,132,529
5,134,571
5,135,475
5,139,326
5,140,168
5,141,130
5,142,388
5,143,577
5,144,500
5,145,532
5,150,587
5,152,450
5,155,273
5,156,541
5,157,516
5,158,423
5,160,121
5,161,454
5,162,579
5,164,71
5,170,335
5,171,240
5,173,120
5,174,295
5,176,537
5,178,234
5,179,102
5,180,523
5,182,527
5,185,571
5,186,447
5,187,97
5,190,211
5,192,339
5,193,373
5,194,322
5,197,12
5,198,411
5,199,342
5,202,171
5,203,455
5,204,553
5,205,555
5,206,195
5,207,484
5,210,222
5,215,139
5,216,199
5,217,45
5,218,364
5,221,111
5,226,185
5,229,572
5,230,144
5,231,53
5,232,597
5,233,512
5,234,532
5,236,454
5,241,483
5,247,95
5,249,480
5,250,570
5,253,260
5,254,72
5,255,448
5,257,447
5,258,356
5,259,127
5,260,576
5,261,525
5,264,36
5,265,263
5,268,390
5,270,120
5,271,2
5,274,263
5,275,598
5,276,67
5,277,219
5,279,55
5,280,197
5,282,345
5,285,190
5,286,164
5,289,473
5,290,241
5,291,275
5,292,596
5,296,346
6,1,206
6,2,512
6,3,11
6,4,198
6,7,221
6,8,102
6,9,282
6,10,7
6,11,35
6,12,2
6,13,349
6,14,307
6,15,498
6,16,32
6,17,398
6,18,71
6,20,5
6,22,222
6,26,125
6,27,459
6,29,514
6,30,423
6,31,440
6,32,410
6,33,451
6,34,36
6,36,300
6,37,359
6,38,293
6,40,46
6,41,458
6,42,339
6,44,235
6,47,318
6,48,258
6,49,547
6,50,9
6,51,316
6,52,370
6,53,371
6,54,222
6,55,352
6,56,218
6,60,543
6,61,224
6,62,591
6,64,51
6,66,286
6,67,385
6,68,450
6,70,238
6,73,537
6,74,127
6,76,111
6,77,206
6,78,236
6,79,314
6,80,310
6,81,7
6,82,491
6,84,79
6,86,249
6,88,470
6,89,304
6,92,150
6,95,139
6,96,447
6,97,347
6,99,555
6,100,60
6,102,321
6,103,484
6,104,116
6,105,115
6,106,503
6,109,503
6,110,138
6,111,288
6,112,368
6,115,359
6,117,405
6,118,217
6,121,470
6,122,300
6,123,126
6,124,323
6,125,315
6,126,271
6,128,452
6,131,568
6,132,394
6,133,169
6,134,226
6,135,593
6,136,502
6,137,324
6,138,451
6,142,17
6,143,433
6,144,46
6,146,195
6,147,152
6,148,175
6,149,421
6,153,472
6,155,432
6,156,247
6,157,249
6,158,597
6,159,579
6,160,58
6,161,410
6,162,332
6,164,273
6,165,526
6,167,545
6,169,212
6,170,154
6,171,528
6,173,295
6,174,6
6,175,370
6,176,504
6,177,94
6,178,27
6,179,445
6,183,98
6,184,420
6,186,469
6,191,583
6,192,410
6,194,138
6,196,378
6,197,557
6,198,241
6,199,492
6,205,225
6,208,557
6,209,32
6,217,26
6,219,108
6,223,454
6,224,532
6,225,301
6,227,22
6,229,14
6,231,506
6,235,542
6,236,267
6,237,1
6,240,470
6,241,41
6,244,61
6,246,16
6,250,12
6,253,382
6,255,404
6,256,433
6,258,195
6,259,364
6,260,59
6,261,388
6,265,487
6,266,491
6,267,472
6,275,200
6,276,367
6,277,161
6,278,336
6,279,100
6,280,577
6,281,426
6,282,332
6,284,414
6,288,359
6,290,183
6,293,148
6,296,422
6,298,88
6,299,201
7,1,581
7,2,64
7,3,499
7,4,460
7,6,221
7,8,166
7,10,39
7,13,229
7,15,393
7,17,332
7,18,561
7,19,13
7,20,277
7,23,46
7,25,538
7,27,21
7,29,127
7,33,534
7,35,374
7,36,253
7,37,82
7,38,171
7,41,566
7,42,34
7,43,404
7,44,584
7,46,72
7,47,568
7,48,145
7,49,15
7,50,403
7,51,392
7,52,35
7,53,80
7,57,285
7,59,514
7,61,411
7,62,189
7,63,100
7,64,213
7,66,404
7,67,508
7,68,250
7,70,129
7,71,337
7,72,147
7,73,376
7,74,296
7,75,502
7,76,300
7,78,196
7,80,333
7,82,153
7,83,50
