source,target,weight
1,2,524
1,3,568
1,4,547
1,5,184
1,6,586
1,9,113
1,10,143
1,12,344
1,13,478
1,14,546
1,15,397
1,18,199
1,19,232
1,20,316
1,21,266
1,22,247
1,23,330
1,25,92
1,28,383
1,29,393
1,30,377
1,31,288
1,32,126
1,33,204
1,34,448
1,35,137
1,36,275
1,38,583
1,39,232
1,40,580
1,43,481
1,46,404
1,47,281
1,48,556
1,50,236
1,51,318
1,54,366
1,55,236
1,56,251
1,57,233
1,59,160
1,61,573
1,62,157
1,63,341
1,64,67
1,65,163
1,66,118
1,69,367
1,70,428
1,71,239
1,72,147
1,73,571
1,74,523
1,75,386
1,77,134
1,80,296
1,82,485
1,83,250
1,84,149
1,87,120
1,89,120
1,92,15
1,93,399
1,94,85
1,95,420
1,96,5
1,97,538
1,99,331
1,102,530
1,103,321
1,106,263
1,107,65
1,109,577
1,111,539
1,113,294
1,114,497
1,116,92
1,117,335
1,118,461
1,120,447
1,122,154
1,124,8
1,125,117
1,126,40
1,128,538
1,129,460
1,131,412
1,133,516
1,134,450
1,137,343
1,139,274
1,141,394
1,143,537
1,144,347
1,147,324
1,150,179
1,151,40
1,152,232
1,153,217
1,154,133
1,156,406
1,157,357
1,158,335
1,159,305
1,162,420
1,163,133
1,164,335
1,165,183
1,167,126
1,170,123
1,172,7
1,174,497
1,175,357
1,179,25
1,180,453
1,181,73
1,183,117
1,184,91
1,185,479
1,188,193
1,189,434
1,191,391
1,193,476
1,194,306
1,195,151
1,196,399
1,197,251
1,198,284
1,199,311
1,202,388
1,204,339
1,208,564
1,209,62
1,210,81
1,213,126
1,215,401
1,217,206
1,221,292
1,222,88
1,223,348
1,224,351
1,225,96
1,231,236
1,232,159
1,235,152
1,237,330
1,240,392
1,241,412
1,256,313
1,258,108
1,260,168
1,263,130
1,267,108
1,270,213
1,271,258
1,273,189
1,274,454
1,275,265
1,277,236
1,278,284
1,281,79
1,284,389
1,290,209
1,294,72
1,296,163
2,1,524
2,3,542
2,4,240
2,5,589
2,7,557
2,8,347
2,9,301
2,13,157
2,14,169
2,16,408
2,17,225
2,21,372
2,24,73
2,25,581
2,26,54
2,28,405
2,31,74
2,34,508
2,37,280
2,41,148
2,44,441
2,45,447
2,46,103
2,47,457
2,48,320
2,49,234
2,52,300
2,53,26
2,55,55
2,56,600
2,57,553
2,58,385
2,61,93
2,62,3
2,63,589
2,64,109
2,66,1
2,67,90
2,68,298
2,69,531
2,70,241
2,73,273
2,75,559
2,78,24
2,82,286
2,85,498
2,88,172
2,94,269
2,96,57
2,97,244
2,98,29
2,99,307
2,102,17
2,103,263
2,104,451
2,105,554
2,107,453
2,108,302
2,109,57
2,110,291
2,113,366
2,115,259
2,116,447
2,117,376
2,120,315
2,121,424
2,124,306
2,125,85
2,127,251
