source,target,weight
1,3,152
1,4,356
1,7,122
1,9,157
1,13,398
1,14,299
1,17,297
1,18,135
1,21,111
1,25,478
1,29,397
1,30,488
1,31,406
1,32,579
1,34,173
1,35,82
1,37,522
1,38,428
1,39,397
1,43,264
1,44,40
1,47,59
1,48,278
1,50,554
1,52,529
1,53,61
1,54,59
1,56,528
1,57,137
1,68,379
1,72,583
1,74,422
1,75,169
1,77,562
1,79,48
1,80,489
1,81,267
1,82,547
1,84,308
1,85,299
1,87,495
1,91,392
1,94,406
1,95,426
1,96,498
1,98,124
1,100,483
1,103,240
1,104,152
1,105,26
1,107,518
1,109,405
1,110,129
1,111,99
1,116,373
1,119,481
1,120,343
1,123,219
1,124,596
1,126,554
1,127,170
1,128,484
1,129,42
1,131,31
1,133,475
1,134,290
1,136,135
1,138,239
1,140,167
1,141,86
1,142,75
1,144,75
1,146,177
1,147,404
1,148,402
1,150,354
1,154,478
1,156,206
1,157,541
1,159,86
1,160,343
1,161,25
1,167,481
1,174,180
1,177,131
1,181,18
1,183,74
1,188,65
1,190,219
1,192,197
1,193,102
1,194,210
1,198,491
1,201,304
1,203,358
1,208,37
1,209,126
1,214,459
1,215,28
1,216,481
1,218,306
1,220,45
1,222,124
1,227,223
1,228,51
1,231,237
1,238,233
1,242,165
1,245,365
1,248,384
1,251,71
1,252,166
1,253,468
1,260,253
1,262,429
1,264,64
1,267,10
1,269,245
1,270,578
1,271,40
1,272,414
1,274,12
1,278,103
1,281,215
1,285,127
1,286,273
1,291,251
1,297,466
1,299,1
2,1,110
2,3,559
2,6,433
2,9,526
2,13,408
2,14,21
2,17,234
2,18,337
2,20,357
2,21,588
2,23,492
2,26,25
2,29,451
2,30,132
2,32,382
2,36,579
2,40,75
2,43,493
2,44,159
2,46,582
2,48,289
2,50,345
2,52,201
2,53,226
2,55,324
2,56,98
2,58,201
2,59,508
2,63,10
2,67,426
2,69,418
2,74,149
2,75,118
2,79,122
2,80,579
2,81,441
2,87,111
2,88,359
2,90,166
2,91,289
2,92,246
2,93,44
2,96,108
2,99,338
2,103,125
2,104,375
2,105,97
2,106,16
2,107,175
2,115,469
2,119,521
2,120,91
2,121,20
2,125,69
2,127,324
2,130,373
2,131,343
2,133,170
2,135,299
2,136,382
2,140,109
2,141,135
2,142,165
2,144,539
2,146,202
2,147,91
2,156,54
2,161,479
2,163,454
2,168,202
2,170,169
2,172,397
2,177,308
2,178,229
2,179,513
2,180,427
2,181,28
2,183,396
2,186,203
2,188,434
2,189,74
2,192,574
2,195,304
2,196,253
2,199,3
2,200,425
2,202,356
2,203,430
2,204,31
2,205,161
2,208,42
2,209,165
2,213,44
2,215,119
2,216,357
2,218,290
2,220,491
2,221,131
2,223,137
2,224,532
2,225,574
2,227,579
2,230,268
2,232,172
2,233,79
2,234,267
2,235,152
2,236,508
2,237,107
2,242,419
2,251,405
2,252,221
2,253,360
2,254,254
2,259,317
2,262,343
2,264,597
2,267,355
2,273,157
2,281,163
2,282,162
2,285,339
2,286,9
2,287,448
2,288,587
2,289,333
2,294,82
2,297,95
2,300,264
3,1,237
3,2,98
3,7,365
3,9,482
3,12,382
3,13,73
3,14,287
3,15,267
3,17,96
3,19,545
3,20,513
3,21,92
3,23,176
3,26,313
3,29,357
3,30,259
3,31,399
3,32,130
3,35,110
3,39,95
3,41,538
3,44,151
3,45,60
3,47,233
3,59,536
3,60,63
3,62,55
3,63,190
3,64,544
3,65,244
3,66,262
3,68,269
3,69,488
3,70,161
3,73,220
3,74,120
3,75,184
3,76,206
3,80,384
3,82,281
3,83,287
3,85,570
3,86,50
3,92,154
3,93,129
3,94,311
3,97,451
3,100,266
3,102,33
3,104,91
3,106,554
3,111,558
3,117,294
3,119,476
3,120,66
3,121,237
3,122,22
3,125,395
3,126,585
3,128,600
3,130,254
3,135,342
3,137,68
3,138,173
3,143,230
3,145,188
3,147,403
3,150,388
3,152,208
3,157,385
3,161,169
3,163,229
3,165,164
3,166,302
3,167,112
3,169,107
3,171,363
3,175,453
3,182,275
3,185,396
3,186,597
3,189,297
3,190,336
3,194,105
3,196,457
3,197,433
3,198,11
3,205,268
3,206,239
3,209,464
3,211,302
3,213,373
3,214,417
3,216,569
3,217,260
3,218,246
3,219,205
3,220,273
3,221,197
3,222,586
3,226,180
3,228,518
3,230,284
3,236,106
