source,target,weight
1,8,594
1,23,411
1,28,486
1,32,34
1,36,238
1,38,117
1,46,76
1,48,375
1,49,95
1,51,596
1,53,112
1,55,469
1,64,228
1,66,268
1,70,585
1,79,460
1,80,275
1,88,466
1,90,488
1,99,422
1,111,8
1,112,33
1,115,2
1,137,173
1,144,317
1,145,377
1,146,109
1,153,260
1,160,69
1,163,227
1,166,74
1,173,350
1,176,513
1,177,265
1,191,239
1,194,397
1,200,174
1,205,201
1,208,584
1,211,530
1,213,597
1,218,476
1,220,54
1,221,115
1,223,50
1,228,585
1,232,251
1,233,69
1,242,193
1,248,516
1,250,368
1,263,583
1,264,478
1,270,113
1,275,176
1,278,61
1,287,18
1,291,458
1,292,127
2,4,34
2,11,406
2,15,381
2,31,166
2,32,504
2,40,68
2,42,159
2,44,528
2,45,162
2,54,464
2,60,89
2,73,205
2,74,158
2,87,435
2,101,463
2,106,123
2,107,9
2,111,320
2,115,529
2,118,307
2,121,39
2,123,252
2,128,184
2,131,416
2,136,191
2,137,51
2,138,87
2,143,504
2,145,474
2,152,171
2,156,89
2,158,2
2,160,2
2,161,155
2,164,549
2,171,107
2,174,3
2,178,76
2,196,261
2,200,162
2,207,504
2,223,364
2,227,407
2,230,55
2,232,230
2,241,218
2,244,86
2,248,130
2,249,122
2,251,129
2,256,459
2,258,280
2,265,322
2,269,132
2,283,32
2,290,277
2,296,65
2,297,592
2,299,158
3,7,467
3,8,76
3,12,441
3,16,81
3,17,34
3,22,549
3,24,23
3,27,334
3,29,333
3,36,340
3,39,264
3,40,197
3,46,77
3,58,4
3,59,449
3,69,459
3,84,128
3,93,490
3,97,268
3,100,126
3,104,427
3,105,101
3,108,475
3,115,163
3,119,394
3,127,415
3,137,234
3,138,217
3,145,3
3,146,554
3,153,304
3,154,53
3,157,412
3,172,473
3,174,388
3,177,526
3,182,459
3,184,56
3,206,365
3,210,91
3,212,596
3,218,35
3,221,527
3,230,138
3,231,485
3,235,422
3,244,483
