source,target,weight
1,2,512
1,4,277
1,15,95
1,16,253
1,17,303
1,26,430
1,34,251
1,39,429
1,41,277
1,42,337
1,44,330
1,45,563
1,47,19
1,55,418
1,60,127
1,65,85
1,67,291
1,74,511
1,78,125
1,83,559
1,84,351
1,88,354
1,91,321
1,93,343
1,95,16
1,99,491
1,101,394
1,102,438
1,104,364
1,106,456
1,110,450
1,111,173
1,113,356
1,121,327
1,124,547
1,125,511
1,126,546
1,127,93
1,135,100
1,139,483
1,140,119
1,141,417
1,142,448
1,150,565
1,152,251
1,154,213
1,155,540
1,158,587
1,167,284
1,168,431
1,170,44
1,171,14
1,176,257
1,178,37
1,179,181
1,185,514
1,186,239
1,196,506
1,198,591
1,200,96
1,204,211
1,205,199
1,208,120
1,209,144
1,211,531
1,214,76
1,215,388
1,218,428
1,221,243
1,223,219
1,228,234
1,232,56
1,235,139
1,238,42
1,246,378
1,249,595
1,253,581
1,254,263
1,256,29
1,258,391
1,259,479
1,265,103
1,269,548
1,274,247
1,281,417
1,283,105
1,285,181
1,287,155
1,288,345
1,290,260
1,291,221
1,294,193
2,1,10
2,3,566
2,7,343
2,12,508
2,15,384
2,18,493
2,19,190
2,23,585
2,25,258
2,27,505
2,32,16
2,34,88
2,47,553
2,49,163
2,54,547
2,58,201
2,60,7
2,66,403
2,67,372
2,68,576
2,70,436
2,73,212
2,75,515
2,81,74
2,85,517
2,86,63
2,87,564
2,88,1
2,95,583
2,99,272
2,100,11
2,102,109
2,103,431
2,112,227
2,114,82
2,115,18
2,116,527
2,118,201
2,120,122
2,125,88
2,131,113
2,133,415
2,134,184
2,138,341
2,141,409
2,145,499
2,149,482
2,153,110
2,155,69
2,156,301
2,164,584
2,165,423
2,170,144
2,171,375
2,176,501
2,178,97
2,183,391
2,189,307
2,191,319
2,192,92
2,196,540
2,197,535
2,202,556
2,212,91
2,213,249
2,218,35
2,231,67
2,234,492
2,237,7
2,244,280
2,246,231
2,247,405
2,252,542
2,258,256
2,259,72
2,262,333
2,263,555
2,264,334
2,268,192
2,269,398
2,270,264
2,272,400
2,273,529
2,276,65
2,277,349
2,278,388
2,279,376
2,280,547
2,284,376
2,286,504
2,294,464
2,299,494
3,7,369
3,14,37
3,20,26
3,27,90
3,30,35
3,31,301
3,43,197
3,45,383
3,46,411
3,48,106
3,55,504
3,56,452
3,57,87
3,61,441
3,65,83
3,72,486
3,74,492
3,75,419
3,76,91
3,83,166
3,89,525
3,90,263
3,91,338
3,95,82
3,96,339
3,98,275
3,100,101
3,105,316
3,109,127
3,111,532
3,113,30
3,114,252
3,116,354
3,120,279
3,122,327
3,124,62
3,130,111
3,133,539
3,138,158
3,141,139
3,146,231
3,148,49
3,154,371
3,157,544
3,159,44
3,161,597
3,166,228
3,167,153
3,169,324
3,172,159
3,175,160
3,180,481
3,184,486
3,186,205
3,187,407
3,194,333
3,196,150
3,198,561
3,200,428
3,201,149
3,206,66
3,208,266
3,218,225
3,222,60
3,224,111
3,225,393
3,226,244
3,230,554
3,231,281
3,232,258
3,238,517
3,239,460
3,242,509
3,243,518
3,248,48
3,249,81
3,251,210
3,256,575
3,261,288
3,265,40
3,266,155
3,269,524
3,270,270
3,271,142
3,272,477
3,276,295
3,280,146
3,283,45
3,284,61
3,289,270
3,291,47
3,298,130
4,1,465
4,5,285
4,6,268
4,7,52
4,8,598
4,12,39
4,15,367
4,17,41
4,18,22
4,29,307
4,30,453
4,31,177
4,40,68
4,42,574
4,44,367
4,45,145
4,46,127
4,51,381
4,69,117
4,71,269
4,72,134
4,75,207
4,76,494
4,78,18
4,79,359
4,81,263
4,82,534
4,83,413
4,84,343
4,89,143
4,92,570
4,102,360
4,104,303
4,105,302
4,107,428
4,114,64
