source,target,weight
1,4,497
1,5,229
1,6,371
1,12,9
1,26,28
1,28,452
1,36,233
1,48,574
1,52,361
1,55,413
1,57,242
1,58,534
1,69,120
1,80,65
1,81,170
1,86,267
1,92,570
1,96,377
1,98,212
1,113,322
1,114,549
1,122,198
1,123,174
1,131,253
1,139,222
1,157,421
1,174,189
1,181,105
1,194,490
1,196,17
1,197,433
1,200,45
1,202,2
1,209,20
1,210,32
1,215,218
1,217,297
1,221,459
1,222,75
1,223,169
1,233,303
1,241,116
1,258,420
1,267,25
1,279,432
1,280,509
1,285,337
1,286,215
2,8,48
2,20,584
2,23,398
2,24,528
2,42,158
2,45,6
2,60,107
2,65,411
2,68,415
2,70,424
2,72,99
2,74,2
2,80,297
2,86,583
2,87,577
2,115,236
2,120,268
2,122,325
2,138,421
2,142,472
2,143,343
2,144,208
2,147,592
2,151,90
2,156,578
2,166,279
2,175,286
2,182,299
2,213,98
2,217,440
2,221,258
2,223,75
2,224,333
2,226,357
2,232,269
2,236,161
2,251,599
2,265,557
2,271,475
2,272,213
2,274,167
2,276,594
2,277,190
2,279,513
2,281,176
2,288,565
2,291,216
2,294,241
3,13,404
3,31,336
3,56,191
3,59,194
3,60,238
3,68,76
3,76,346
3,80,7
3,84,587
3,85,259
3,88,245
3,97,302
3,100,280
3,106,314
3,114,534
3,118,214
3,119,118
3,131,529
3,132,557
3,137,60
3,145,540
3,148,266
3,153,150
3,154,322
3,163,67
3,172,238
3,173,65
3,181,401
3,184,256
3,201,215
3,216,199
3,227,313
3,232,69
3,240,251
3,243,230
3,247,438
3,249,35
3,250,246
3,253,287
3,262,264
3,264,373
3,267,170
3,270,86
3,273,562
3,275,98
3,285,257
3,286,176
3,296,50
4,2,588
4,3,298
4,13,23
4,19,313
4,28,503
4,36,72
4,41,383
4,44,480
4,46,283
4,50,572
4,52,287
4,54,527
4,55,336
4,61,204
4,72,102
4,83,396
4,85,31
4,105,543
4,106,150
4,108,539
4,113,239
4,120,503
4,121,196
4,122,518
4,129,438
4,130,572
4,132,546
4,141,406
4,157,156
4,162,312
4,167,373
4,168,442
4,176,42
4,182,56
4,187,252
4,190,292
4,213,127
4,219,363
4,224,123
4,247,104
4,251,123
4,256,214
4,260,595
4,265,192
4,270,68
4,272,198
4,279,512
4,287,236
5,16,491
5,18,177
5,34,375
5,35,264
5,36,190
5,37,474
5,39,475
5,40,335
5,41,163
5,42,579
5,44,259
5,51,14
5,74,98
5,76,244
5,83,339
5,88,395
5,101,533
5,103,563
5,111,201
5,116,154
5,128,455
5,134,558
5,135,584
5,139,374
5,148,290
5,167,541
5,170,144
5,173,227
5,184,317
5,200,185
5,202,179
5,209,434
5,215,385
5,225,304
5,227,106
5,233,600
5,236,163
5,238,101
5,244,53
5,248,276
5,251,234
5,255,468
5,262,406
5,263,422
5,280,423
5,283,164
5,294,142
5,300,177
6,2,426
6,3,47
6,4,210
6,5,119
6,14,364
6,16,346
6,24,585
6,34,518
6,35,597
6,47,19
6,67,558
6,72,133
6,74,494
6,89,402
6,98,515
6,111,291
6,115,139
6,118,74
6,129,213
6,136,168
6,138,293
6,139,483
6,151,93
6,153,479
6,160,301
6,167,401
6,171,370
6,172,87
6,179,468
6,193,558
6,196,253
6,198,82
6,199,239
6,200,320
6,208,257
6,218,555
6,225,515
6,226,188
6,261,391
6,263,133
6,265,304
6,276,4
6,282,196
6,284,586
6,286,428
6,290,160
6,293,220
6,298,369
7,4,169
7,6,592
7,8,166
7,14,443
7,16,94
7,20,349
7,28,96
7,42,109
7,43,410
7,52,213
7,54,395
7,65,557
7,69,378
7,70,208
7,71,274
7,74,351
7,80,160
7,86,107
7,111,236
7,113,425
7,115,280
7,124,263
7,129,445
7,150,536
7,162,542
7,173,232
7,176,36
7,179,266
7,180,267
7,186,513
7,189,151
7,199,355
7,206,565
7,212,13
7,215,407
7,218,599
7,228,163
7,234,323
7,241,476
7,251,46
7,252,451
7,254,420
7,256,365
7,263,268
7,272,241
7,275,124
7,281,219
7,288,148
8,2,588
8,13,96
8,15,91
8,17,55
8,27,69
8,34,331
8,36,69
8,37,545
8,45,187
8,67,238
8,71,463
8,74,51
8,82,225
8,88,420
8,89,190
8,90,566
8,98,527
8,106,432
8,107,212
8,117,171
8,122,25
8,127,291
8,135,182
8,136,423
8,160,94
8,170,215
8,171,142
8,175,132
8,190,199
8,195,126
8,202,286
8,204,76
8,211,506
8,212,197
8,215,449
8,220,24
8,221,176
8,224,515
8,228,361
8,230,228
8,243,288
8,251,585
8,257,526
8,276,394
8,279,577
8,290,370
8,291,416
8,294,178
9,2,358
9,5,581
9,12,371
9,13,214
9,18,129
9,22,442
9,26,564
9,34,100
9,40,439
9,41,332
9,42,489
9,60,529
9,64,228
9,65,525
9,76,218
9,82,364
9,83,361
9,84,374
9,86,75
9,90,449
9,99,414
9,107,507
9,111,278
9,113,126
9,117,518
9,123,567
9,126,50
9,150,591
9,153,350
9,165,99
9,174,380
9,180,577
9,189,458
9,190,555
9,193,390
9,212,440
9,215,119
9,225,288
9,227,78
9,239,420
9,243,114
9,253,321
9,257,83
9,259,191
9,263,234
9,280,529
9,282,142
9,295,79
10,1,179
10,6,584
10,27,399
10,28,66
10,37,371
10,39,441
10,40,355
10,47,16
10,50,45
10,52,153
10,63,2
10,88,308
10,90,24
10,104,157
10,106,561
10,112,409
10,113,51
10,119,127
10,125,96
10,128,396
10,138,419
10,145,373
10,146,461
10,148,494
10,149,318
10,151,411
10,161,60
10,163,169
10,167,338
10,169,162
10,170,501
10,179,200
10,182,21
10,185,118
10,186,454
10,187,15
10,188,51
10,197,450
10,204,517
10,223,94
10,227,84
10,235,29
10,245,459
10,249,62
10,258,377
10,271,90
10,289,600
10,296,351
11,2,453
11,5,547
11,18,283
11,34,248
11,38,361
11,39,116
11,41,432
11,47,314
11,48,198
11,49,281
11,50,68
11,52,257
11,57,30
11,58,537
11,61,298
11,64,209
11,65,112
11,73,452
11,77,162
11,94,7
11,96,105
11,104,314
11,107,459
11,112,338
11,115,227
11,118,47
11,132,425
11,134,80
11,138,316
11,142,70
11,160,563
11,191,419
11,193,362
11,195,460
11,205,196
11,213,141
11,223,444
11,232,589
11,235,504
11,237,392
11,239,472
11,245,98
11,253,270
11,262,215
11,263,97
11,268,380
11,283,379
11,288,53
12,7,290
12,9,329
12,11,363
12,21,356
12,29,44
12,44,304
12,48,249
12,50,437
12,51,491
12,55,149
12,56,344
12,66,560
12,67,419
12,68,383
12,69,458
12,73,220
12,80,409
12,92,470
12,99,110
12,110,581
12,114,237
12,122,20
12,127,54
12,134,392
12,143,247
12,150,558
12,158,75
12,173,236
12,177,256
12,178,278
12,188,360
12,204,342
12,210,319
12,211,519
12,215,189
12,224,96
12,228,548
12,231,2
12,240,330
12,249,373
12,250,478
12,262,316
12,270,167
12,272,205
12,273,572
12,275,426
12,279,270
12,298,478
13,2,42
13,5,374
13,15,456
13,16,151
13,20,209
13,26,438
13,34,202
13,45,200
13,46,31
13,48,210
13,50,296
13,55,116
13,66,554
13,69,29
13,76,485
13,77,546
13,89,178
13,95,529
13,98,143
13,114,595
13,117,408
13,118,460
13,120,211
13,122,583
13,132,1
13,133,286
13,134,379
13,138,181
13,148,78
13,157,155
13,163,553
13,167,566
13,175,227
13,178,416
13,179,94
13,180,474
13,182,434
13,187,25
13,196,378
13,205,321
13,207,409
13,211,67
13,215,350
13,255,567
13,281,303
13,282,196
13,286,263
13,291,232
14,8,42
14,12,462
14,25,431
14,27,417
14,44,237
14,52,152
14,53,433
14,54,441
14,66,274
14,76,317
14,80,245
14,90,110
14,93,185
14,97,284
14,102,248
14,113,95
14,118,271
14,138,340
14,151,171
14,157,162
14,163,120
14,164,397
14,167,157
14,176,179
14,180,41
14,184,60
14,187,379
14,189,361
14,197,174
14,198,522
14,200,186
14,207,100
14,220,115
14,225,460
14,226,60
14,237,116
14,240,67
14,245,79
14,247,192
14,249,344
14,257,262
14,266,431
14,276,102
14,277,298
14,280,348
14,283,555
14,287,387
14,289,202
15,1,403
15,5,412
15,7,379
15,9,71
15,20,439
15,21,259
15,23,28
15,32,102
15,33,512
15,43,515
15,44,507
15,46,510
15,59,9
15,60,384
15,61,78
15,65,169
15,79,591
15,82,137
15,109,106
15,123,470
15,136,436
15,146,246
15,152,300
15,154,457
15,155,56
15,158,413
15,166,146
15,169,172
15,172,328
15,180,118
15,198,254
15,199,2
15,200,556
15,203,526
15,211,453
15,216,386
15,224,162
15,230,316
15,234,324
15,235,154
15,249,508
15,255,352
15,260,241
15,261,309
15,274,41
15,275,213
15,289,269
15,294,435
16,20,329
16,24,583
16,27,122
16,43,521
16,47,48
16,51,510
16,64,236
16,71,494
16,73,412
16,74,270
16,85,599
16,96,191
16,102,518
16,104,381
16,105,138
16,108,186
16,110,523
16,114,28
16,120,495
16,131,61
16,134,302
16,137,302
16,141,277
16,142,296
16,144,513
16,146,76
16,152,515
16,154,454
16,159,188
16,162,513
16,163,447
16,167,310
16,174,391
16,180,418
16,189,149
16,202,443
16,204,479
16,220,402
16,227,87
16,233,593
16,240,449
16,241,516
16,251,277
16,252,248
16,257,1
16,260,577
16,266,29
16,287,411
17,3,345
17,6,182
17,16,63
17,24,221
17,28,47
17,38,31
17,45,254
17,51,247
17,52,148
17,54,508
17,62,363
17,63,477
17,64,171
17,65,441
17,68,547
17,69,62
17,76,310
17,96,329
17,98,435
17,121,65
17,131,354
17,145,320
17,149,190
17,150,332
17,154,15
17,157,223
17,178,93
17,181,441
17,185,436
17,192,311
17,202,460
17,204,551
17,214,217
17,215,532
17,218,299
17,223,558
17,227,164
17,230,515
17,231,427
17,233,440
17,244,498
17,245,566
17,258,150
17,259,583
17,265,32
17,266,419
17,272,551
17,284,88
18,3,239
18,12,174
18,26,360
18,28,467
18,30,176
18,33,85
18,34,152
18,42,254
18,49,447
18,54,206
18,62,584
18,68,346
18,70,321
18,82,418
18,89,577
18,90,246
18,91,465
18,103,343
18,112,20
18,115,24
18,117,250
18,125,508
18,133,142
18,138,115
18,150,384
18,157,447
18,158,84
18,165,590
18,177,85
18,186,187
18,194,437
18,197,295
18,200,212
18,201,114
18,210,492
18,213,35
18,222,584
18,241,326
18,249,278
18,251,324
18,261,537
18,278,365
18,279,401
18,287,401
18,293,44
18,295,263
18,298,77
18,299,190
19,2,257
19,3,567
19,5,202
19,10,282
19,17,527
19,18,432
19,25,55
19,28,545
19,32,317
19,44,382
19,66,361
19,67,394
19,70,508
19,75,273
19,80,310
19,94,481
19,97,169
19,98,107
19,101,34
19,111,597
19,115,113
19,117,278
19,141,82
19,154,216
19,166,558
19,168,184
19,189,337
19,194,52
19,197,449
19,199,391
19,207,309
19,216,592
19,219,201
19,223,217
19,225,50
19,233,105
19,235,532
19,240,534
19,244,92
19,246,322
19,250,298
19,251,231
19,276,64
19,277,575
19,283,129
19,286,298
19,289,384
19,294,455
20,4,393
20,9,514
20,21,273
20,22,463
20,30,70
20,37,331
20,38,241
20,39,473
20,53,529
20,55,317
20,57,437
20,59,443
20,61,379
20,68,265
20,90,326
20,102,461
20,105,378
20,108,476
20,136,179
20,139,40
20,152,107
20,154,525
20,162,455
20,167,594
20,172,249
20,176,558
20,178,470
20,184,61
20,187,8
20,195,586
20,215,171
20,217,576
20,228,582
20,230,295
20,234,65
20,237,249
20,239,314
20,241,406
20,246,399
20,248,63
20,251,339
20,252,458
20,259,62
20,261,357
20,263,533
20,271,491
20,284,380
