source,target,weight
1,2,312
1,4,545
1,6,106
1,7,300
1,8,508
1,9,478
1,10,382
1,12,352
1,13,279
1,18,226
1,20,25
1,21,351
1,24,202
1,25,525
1,26,154
1,32,322
1,33,413
1,35,130
1,36,468
1,38,328
1,39,392
1,40,313
1,44,292
1,45,79
1,47,282
1,51,225
1,52,335
1,53,514
1,54,521
1,57,454
1,60,378
1,62,440
1,64,597
1,65,62
1,66,390
1,67,79
1,68,156
1,70,513
1,71,87
1,73,287
1,74,398
1,75,443
1,76,256
1,80,586
1,82,248
1,83,222
1,85,13
1,86,134
1,87,386
1,91,226
1,94,393
1,95,575
1,96,425
1,100,477
1,101,461
1,103,484
1,104,165
1,106,115
1,107,59
1,108,362
1,112,462
1,114,257
1,115,408
1,116,396
1,117,401
1,118,59
1,121,444
1,122,378
1,123,281
1,124,470
1,126,232
1,129,512
1,135,363
1,136,22
1,137,332
1,138,161
1,139,482
1,141,80
1,142,76
1,143,372
1,144,120
1,145,87
1,146,417
1,147,55
1,151,73
1,152,432
1,153,163
1,154,440
1,156,548
1,157,302
1,160,460
1,161,250
1,163,20
1,164,21
1,165,583
1,166,504
1,168,382
1,169,516
1,170,4
1,171,7
1,172,228
1,174,141
1,175,307
1,176,362
1,179,449
1,181,594
1,182,332
1,183,168
1,184,337
1,187,101
1,188,273
1,189,126
1,190,505
1,191,573
1,192,198
1,194,209
1,196,47
1,197,191
1,199,206
1,202,358
1,205,29
1,206,22
1,207,523
1,208,327
1,209,4
1,212,398
1,216,233
1,218,404
1,219,247
1,221,216
1,222,531
1,223,330
1,225,144
1,226,467
1,227,325
1,229,23
1,230,512
1,231,393
1,233,510
1,235,125
1,238,523
1,239,276
1,240,480
1,245,32
1,246,457
1,249,379
1,250,212
1,251,149
1,252,104
1,256,245
1,258,537
1,262,290
1,263,473
1,265,82
1,266,110
1,267,63
1,271,587
1,272,337
1,276,239
1,277,166
1,278,6
1,280,165
1,282,444
1,283,216
1,284,409
1,285,380
1,287,555
1,288,218
1,291,40
1,293,419
1,296,450
1,297,325
2,3,273
2,4,69
2,5,583
2,6,314
2,8,354
2,9,352
2,11,491
2,12,107
2,14,67
2,15,131
2,17,404
2,18,497
2,20,349
2,24,297
2,26,95
2,29,426
2,33,32
2,34,435
2,36,374
2,38,343
2,40,313
2,42,373
2,43,61
2,44,120
2,45,34
2,46,99
2,48,268
2,49,95
2,51,346
2,52,115
2,54,297
2,57,463
2,58,234
2,60,261
2,65,373
2,72,489
2,75,559
2,76,336
2,77,381
2,79,224
2,81,218
2,86,226
2,87,144
2,88,420
2,90,335
2,91,111
2,94,368
2,99,570
2,100,375
2,101,569
2,102,25
2,103,43
2,106,410
2,108,463
2,110,379
2,111,111
2,113,353
2,116,192
2,118,180
2,119,431
2,120,276
2,121,151
2,124,191
2,126,237
2,127,168
2,129,105
2,133,545
2,136,201
2,138,538
2,140,268
2,141,1
2,142,324
2,145,574
2,146,99
2,149,89
2,150,263
2,151,512
2,152,536
2,153,79
2,155,272
2,156,184
2,157,361
2,159,489
2,162,542
2,163,146
2,164,109
2,165,410
2,167,290
2,168,403
2,170,587
2,172,210
2,175,265
2,176,230
2,177,360
2,179,305
2,180,424
2,182,584
2,185,592
2,187,536
2,188,383
2,189,572
2,190,347
2,191,235
2,192,443
2,193,137
2,196,354
2,198,193
2,200,239
2,202,323
2,203,384
2,204,350
2,206,478
2,209,520
2,211,23
2,212,449
2,214,251
2,215,457
2,216,178
2,217,251
2,220,183
2,221,95
2,222,179
2,223,1
2,224,536
2,226,283
2,227,556
2,229,425
2,230,264
2,231,554
2,232,558
2,234,389
2,236,232
2,241,195
2,246,485
2,249,446
2,250,257
2,252,178
2,253,38
2,255,22
2,256,286
2,257,306
2,258,117
2,259,170
2,260,307
2,261,164
2,263,555
2,265,105
2,266,44
2,268,312
2,269,596
2,270,311
2,271,359
2,273,53
2,274,351
2,275,220
