source,target,weight
1,4,344
1,5,382
1,6,201
1,7,321
1,8,318
1,11,410
1,14,232
1,15,548
1,16,416
1,18,208
1,19,576
1,20,458
1,21,405
1,22,291
1,23,109
1,25,289
1,27,600
1,29,578
1,30,346
1,31,372
1,33,534
1,34,186
1,35,573
1,38,583
1,39,393
1,40,178
1,43,316
1,44,25
1,45,469
1,48,477
1,49,236
1,50,94
1,51,235
1,54,416
1,56,403
1,57,88
1,63,183
1,64,71
1,65,185
1,66,476
1,67,378
1,72,265
1,77,518
1,79,225
1,82,505
1,85,441
1,88,428
1,90,124
1,96,100
1,98,139
1,99,49
1,101,164
1,102,215
1,105,563
1,106,509
1,108,109
1,114,414
1,115,382
1,117,335
1,119,190
1,121,550
1,122,554
1,123,516
1,124,454
1,125,328
1,126,73
1,129,255
1,131,463
1,132,348
1,133,554
1,135,507
1,136,451
1,138,12
1,141,500
1,144,447
1,145,147
1,148,119
1,150,239
1,151,235
1,152,19
1,153,3
1,154,322
1,155,390
1,156,570
1,158,342
1,159,464
1,160,458
1,162,6
1,163,481
1,164,327
1,165,77
1,167,104
1,169,405
1,170,5
1,171,497
1,174,221
1,175,280
1,176,316
1,177,170
1,178,319
1,179,73
1,180,16
1,181,151
1,182,308
1,183,218
1,185,192
1,188,346
1,189,445
1,191,451
1,194,159
1,195,298
1,196,77
1,197,68
1,198,174
1,199,208
1,201,413
1,202,488
1,203,425
1,205,103
1,206,156
1,207,191
1,208,49
1,210,356
1,211,31
1,212,278
1,214,101
1,215,272
1,218,481
1,221,386
1,224,362
1,225,582
1,227,127
1,228,30
1,229,100
1,232,480
1,234,315
1,235,447
1,236,144
1,237,599
1,238,554
1,241,326
1,242,419
1,243,188
1,245,106
1,247,308
1,249,335
1,251,358
1,253,516
1,257,526
1,259,399
1,264,259
1,265,319
1,266,207
1,267,184
1,268,216
1,269,595
1,273,20
1,277,177
1,278,289
1,279,125
1,281,589
1,283,83
1,284,315
1,285,330
1,287,276
1,288,28
1,290,81
1,291,486
1,294,544
1,295,558
1,297,349
2,1,239
2,3,398
2,4,585
2,6,41
2,7,111
2,11,590
2,12,374
2,13,243
2,15,585
2,16,307
2,18,496
2,19,1
2,20,95
2,21,73
2,22,349
2,23,353
2,27,147
2,28,488
2,29,269
