source,target,weight
1,10,218
1,16,169
1,20,586
1,25,575
1,29,505
1,30,442
1,42,314
1,46,344
1,51,157
1,52,150
1,54,361
1,58,247
1,63,180
1,74,564
1,75,303
1,82,276
1,86,55
1,93,273
1,115,151
1,120,472
1,128,277
1,137,349
1,138,590
1,145,578
1,147,278
1,151,563
1,152,158
1,155,169
1,162,153
1,169,508
1,173,461
1,183,148
1,185,20
1,191,263
1,193,461
1,195,117
1,197,568
1,207,575
1,217,65
1,222,395
1,227,68
1,230,229
1,239,383
1,246,147
1,256,594
1,261,518
1,265,406
1,269,394
1,277,4
1,282,365
1,283,101
1,293,422
2,16,522
2,22,227
2,27,85
2,34,150
2,39,113
2,40,244
2,53,258
2,58,293
2,68,94
2,89,287
2,94,166
2,95,20
2,99,425
2,103,441
2,104,408
2,116,564
2,118,89
2,123,76
2,128,271
2,134,399
2,135,15
2,136,45
2,142,591
2,148,333
2,154,474
2,160,30
2,165,50
2,173,424
2,175,111
2,185,600
2,187,389
2,195,411
2,202,519
2,206,175
2,222,38
2,224,397
2,227,348
2,228,596
2,232,490
2,234,504
2,239,399
2,240,277
2,242,326
2,249,87
2,256,412
2,262,386
2,269,324
2,273,68
2,276,7
2,277,541
2,288,7
2,298,189
3,9,1
3,11,46
3,19,467
3,22,487
3,26,200
3,27,205
3,29,564
3,40,122
3,48,71
3,61,410
3,67,93
3,80,483
3,82,155
3,83,364
3,95,340
3,105,512
3,119,455
3,120,234
3,127,504
3,128,424
3,139,386
3,158,579
3,171,439
3,173,177
3,176,327
3,177,407
3,179,239
3,184,64
3,185,207
3,186,129
3,199,501
3,202,456
3,203,266
3,206,529
3,211,322
3,216,373
3,228,589
3,229,131
3,233,542
3,236,27
3,245,275
3,249,165
3,252,64
3,257,287
3,260,493
3,270,599
3,273,542
3,275,274
3,284,332
3,285,37
3,287,397
3,290,36
4,5,369
4,23,393
4,26,413
4,31,144
4,34,205
4,48,196
4,58,81
4,64,293
4,65,577
4,69,201
4,72,491
4,74,419
4,75,286
4,76,51
4,99,21
4,115,67
4,120,165
4,124,486
4,127,398
4,129,349
4,135,564
4,136,363
4,140,40
4,145,47
4,149,253
4,155,556
4,159,226
4,161,266
4,164,415
4,165,407
4,169,24
4,178,555
4,192,412
4,193,94
4,199,373
4,204,200
4,206,371
4,225,468
4,227,29
4,236,307
4,237,87
4,239,464
4,257,577
4,260,264
4,266,386
4,270,516
4,274,596
4,283,90
4,289,108
4,290,81
4,297,172
4,300,320
5,3,405
5,7,378
5,11,147
5,15,351
5,20,340
5,24,567
5,25,122
5,27,365
5,44,241
5,65,546
5,70,586
5,74,137
5,85,96
5,88,171
5,89,186
5,94,68
5,101,379
5,111,46
5,119,18
5,120,480
5,127,456
5,128,516
5,133,521
5,138,508
5,143,216
5,161,83
5,167,57
5,173,178
5,179,173
5,180,364
5,188,118
5,193,168
5,194,77
5,203,493
5,206,298
5,219,597
5,221,141
5,222,504
5,224,236
5,227,257
5,232,305
5,238,94
5,242,40
5,252,106
5,257,137
5,268,510
5,274,252
5,275,550
5,289,110
5,291,330
5,292,453
5,300,394
6,9,452
6,15,529
6,16,219
6,22,62
6,27,292
6,37,170
6,42,467
6,52,190
6,57,357
6,59,507
6,82,376
6,93,475
6,96,493
6,97,457
6,99,584
6,103,470
6,108,480
6,122,302
6,125,341
6,128,97
6,129,104
6,132,211
6,138,595
6,141,100
6,147,21
6,158,57
6,164,307
6,168,522
6,170,512
6,178,269
6,181,477
6,185,312
6,186,595
6,195,178
6,196,559
6,203,600
6,208,378
6,214,321
6,219,373
6,231,56
6,246,41
6,247,455
6,252,267
6,256,573
6,258,597
6,262,512
6,271,544
6,280,297
6,285,347
6,291,360
6,297,518
6,298,77
7,2,471
7,14,153
7,19,245
7,23,200
7,24,427
7,34,51
7,38,460
7,39,217
7,42,315
7,45,155
7,46,411
7,48,71
7,52,384
7,58,197
7,68,77
7,70,562
7,74,529
7,84,522
7,86,68
7,102,101
7,103,288
7,106,572
7,110,192
7,111,469
7,147,197
7,149,256
7,164,14
7,175,109
7,176,66
7,178,408
7,183,206
7,187,479
7,189,445
7,206,327
7,207,291
7,208,418
7,209,209
7,217,41
7,227,508
7,235,401
7,238,397
7,243,453
7,245,75
7,252,184
7,255,596
7,262,40
7,269,520
7,279,477
7,284,107
7,287,452
7,289,595
7,297,261
8,6,591
8,9,481
8,19,574
8,25,517
8,30,124
8,36,435
8,39,307
8,44,359
8,45,342
8,52,14
8,61,526
8,65,69
8,76,128
8,77,464
8,93,275
8,101,190
8,102,344
8,107,451
8,109,51
8,116,490
8,118,334
8,121,466
8,137,52
8,139,94
8,141,571
8,144,525
8,154,471
8,155,118
8,156,95
8,162,238
8,166,282
8,167,565
8,169,100
8,170,469
8,186,88
8,205,584
8,218,118
8,220,136
8,224,584
8,229,567
8,235,492
8,242,462
8,257,356
8,258,70
8,259,398
8,264,131
8,270,567
8,278,118
8,289,474
8,290,24
8,297,313
8,298,37
9,1,517
9,2,316
9,7,147
9,17,405
9,18,317
9,29,469
9,51,187
9,53,64
9,64,170
9,78,56
9,79,121
9,82,195
9,83,141
9,92,304
9,98,266
9,102,121
9,118,410
9,123,492
9,124,88
9,133,267
9,134,311
9,135,391
9,138,227
9,152,532
9,156,7
9,157,479
9,160,548
9,162,188
9,163,140
9,166,471
9,171,109
9,173,524
9,175,174
9,180,395
9,188,177
9,193,75
9,194,352
9,202,376
9,206,147
9,208,257
9,212,84
9,217,456
9,226,40
9,241,125
9,251,216
9,260,191
9,266,197
9,291,223
9,294,24
9,295,204
9,299,288
9,300,315
10,2,138
10,5,198
10,11,169
10,25,186
10,33,41
10,41,341
10,47,90
10,57,69
10,58,496
10,70,137
10,76,565
10,83,362
10,85,173
10,86,101
10,87,14
10,96,193
10,99,470
10,107,173
10,114,85
10,127,86
10,129,570
10,139,580
10,147,323
10,151,54
10,155,572
10,156,252
10,161,435
10,171,389
10,172,259
10,177,105
10,179,30
10,180,314
10,188,441
10,191,252
10,193,57
10,209,329
10,221,294
10,223,525
10,229,321
10,234,273
10,236,487
10,249,157
10,258,597
10,259,588
10,265,305
10,268,159
10,276,191
10,281,312
10,285,563
10,286,468
10,287,579
10,296,22
11,7,518
11,15,175
11,20,219
11,28,154
11,35,167
11,47,544
11,52,412
11,55,589
11,59,377
11,67,44
11,69,173
11,76,37
11,77,298
11,86,143
11,92,450
11,99,437
11,100,414
11,103,266
11,106,83
11,113,576
11,114,291
11,129,65
11,138,294
11,155,335
11,156,512
11,160,42
11,167,275
11,169,547
11,180,529
11,192,456
11,198,293
11,199,529
11,207,578
11,212,437
11,214,77
11,218,381
11,222,225
11,227,581
11,230,372
11,237,139
11,250,487
11,252,90
11,257,243
11,270,378
11,275,346
11,277,165
11,284,294
11,286,91
11,290,277
11,293,406
11,294,33
11,295,432
12,2,253
12,3,500
12,11,378
12,14,214
12,18,579
12,19,505
12,31,172
12,37,18
12,49,308
12,50,351
12,55,273
12,75,506
12,79,456
12,81,264
12,86,47
12,97,426
12,98,241
12,104,63
12,108,247
12,112,259
12,114,538
12,121,69
12,124,319
12,128,90
12,130,300
12,139,552
12,149,114
12,161,20
12,162,92
12,167,121
12,169,353
12,178,363
12,186,94
12,191,233
12,197,234
12,200,379
12,205,338
12,206,344
12,210,319
12,216,498
12,219,340
12,220,223
12,221,590
12,225,121
12,235,235
12,238,228
12,271,335
12,276,97
12,280,581
12,293,71
12,296,55
12,299,6
13,7,496
13,10,268
13,14,489
13,21,560
13,22,557
13,28,566
13,45,335
13,49,142
13,56,62
13,70,403
13,78,494
13,81,567
13,90,85
13,92,125
13,97,592
13,100,185
13,106,71
13,108,170
13,109,185
13,117,27
13,123,424
13,129,39
13,133,567
13,136,366
13,137,174
13,148,232
13,153,514
13,158,553
13,161,207
13,166,174
13,169,206
13,170,437
13,173,425
13,174,49
