source,target,weight
1,2,250
1,3,280
1,6,362
1,7,391
1,8,438
1,10,190
1,14,518
1,17,131
1,20,40
1,26,248
1,27,236
1,29,216
1,31,472
1,33,2
1,35,204
1,36,572
1,37,570
1,38,470
1,46,104
1,47,130
1,48,100
1,52,239
1,53,126
1,56,131
1,58,208
1,63,67
1,64,130
1,65,487
1,67,383
1,69,229
1,73,173
1,74,199
1,78,564
1,82,555
1,85,317
1,86,591
1,87,92
1,88,570
1,89,531
1,94,67
1,96,583
1,97,283
1,98,502
1,99,106
1,100,223
1,101,175
1,103,269
1,104,125
1,106,368
1,107,65
1,108,244
1,110,215
1,111,279
1,112,590
1,113,15
1,117,52
1,119,255
1,120,322
1,122,182
1,124,202
1,126,600
1,127,66
1,129,48
1,130,342
1,131,110
1,135,594
1,136,402
1,138,132
1,139,323
1,143,569
1,144,136
1,146,415
1,147,456
1,148,337
1,151,364
1,154,161
1,155,525
1,156,169
1,158,67
1,165,595
1,167,334
1,168,137
1,169,584
1,172,581
1,173,407
1,175,419
1,179,21
1,180,62
1,181,309
1,182,433
1,184,445
1,189,117
1,192,36
1,194,581
1,195,15
1,201,154
1,202,387
1,204,586
1,206,534
1,207,81
1,208,266
1,211,128
1,212,164
1,213,61
1,215,591
1,216,11
1,218,473
1,219,197
1,220,524
1,221,8
1,222,246
1,223,402
1,225,383
1,227,574
1,228,465
1,229,6
1,230,380
1,232,312
1,234,37
1,237,527
1,238,246
1,242,250
1,243,356
1,244,329
1,245,25
1,248,562
1,249,467
1,250,7
1,251,16
1,253,598
1,254,551
1,257,30
1,260,103
1,261,421
1,262,534
1,264,521
1,266,254
1,268,83
1,271,483
1,272,202
1,273,394
1,274,112
1,276,255
1,277,15
1,281,108
1,285,424
1,287,277
1,288,209
1,294,330
1,295,438
1,296,507
1,297,181
1,298,4
1,299,332
1,300,384
2,3,160
2,4,451
2,11,480
2,12,303
2,13,480
2,14,432
2,15,595
2,16,385
2,18,61
2,19,454
2,20,576
2,24,584
2,26,257
2,27,201
2,37,75
2,38,109
2,40,24
2,42,570
2,43,213
2,45,89
2,46,9
2,47,121
2,48,18
2,49,136
2,54,575
2,55,556
2,56,171
2,58,241
2,62,369
2,63,478
2,67,299
2,70,177
2,72,552
2,77,487
2,79,463
2,80,298
2,83,63
2,84,325
2,85,402
2,87,103
2,88,218
2,89,313
2,90,163
2,93,247
2,96,289
2,97,17
2,98,537
2,99,551
2,100,136
2,101,445
2,105,248
2,107,350
2,110,215
2,111,27
2,112,522
2,113,471
2,114,265
2,115,361
2,116,230
2,118,312
2,120,291
2,121,162
2,125,49
2,126,537
2,127,186
2,129,540
2,131,359
2,133,13
2,137,106
2,138,274
2,141,565
2,145,286
2,150,463
2,151,325
2,155,271
2,157,253
2,158,522
2,159,76
2,160,337
2,162,504
2,163,157
2,164,592
2,168,424
2,170,62
2,172,144
2,173,450
2,174,333
2,175,492
2,177,574
2,180,51
2,181,409
2,182,143
2,183,36
2,184,159
2,185,55
2,186,388
2,189,247
2,195,431
2,196,534
2,197,239
2,198,562
2,199,201
2,201,271
2,202,63
2,204,424
2,208,449
2,209,87
2,210,53
2,211,328
2,212,428
2,213,318
2,215,366
2,217,478
2,221,422
2,222,506
2,224,250
2,226,345
2,233,181
2,234,564
2,235,96
2,237,234
2,239,137
2,240,55
2,244,252
2,247,243
2,248,135
2,249,297
2,251,421
2,253,383
2,254,598
2,258,325
2,260,191
2,261,526
2,262,143
2,263,219
2,265,569
2,267,246
2,268,49
2,270,62
2,271,362
2,273,261
2,276,578
2,277,256
2,278,235
2,280,92
2,282,525
2,284,497
2,286,553
2,287,534
2,288,76
2,291,520
2,292,362
2,293,491
2,296,97
2,299,146
3,2,246
3,5,393
3,6,484
3,9,563
3,10,138
3,11,188
3,14,271
3,15,229
3,16,242
3,17,79
3,18,382
3,19,310
3,20,582
3,21,212
3,25,415
3,26,269
3,28,244
3,32,485
3,34,191
3,35,8
3,36,134
3,37,222
3,39,523
3,44,225
3,46,454
3,47,45
3,49,580
3,50,567
3,55,471
3,57,216
3,59,456
3,63,77
3,64,580
3,65,309
3,71,59
3,74,462
3,75,495
3,76,286
3,77,57
3,78,421
3,79,486
3,80,533
3,81,490
3,82,99
3,83,262
3,84,83
3,85,346
3,89,88
3,93,559
3,94,286
3,96,156
3,97,597
3,99,304
3,100,248
3,101,389
3,102,212
3,103,468
3,105,234
3,108,23
3,110,347
3,114,221
3,115,360
3,117,589
3,118,399
3,119,595
3,120,188
3,123,445
3,124,440
3,127,385
3,128,65
3,133,477
3,135,330
3,137,351
3,138,152
3,139,345
3,140,171
3,142,302
3,143,146
3,145,416
3,146,513
3,149,86
3,150,476
3,151,154
3,152,174
3,153,353
3,154,300
3,155,261
3,157,393
3,158,540
3,160,377
3,161,425
3,162,370
3,163,111
3,171,541
3,172,199
3,174,506
3,176,509
3,177,384
3,178,405
3,179,281
3,184,33
3,185,423
3,186,168
3,187,508
3,189,315
3,192,297
3,193,159
3,196,296
3,197,96
3,202,414
3,203,578
3,204,480
3,205,475
3,207,454
3,210,552
3,214,486
3,215,100
3,216,464
3,217,591
3,219,148
3,222,498
3,223,548
3,226,120
3,228,472
3,229,364
3,231,535
3,233,26
3,235,460
3,237,519
3,243,530
3,245,455
3,247,587
3,250,448
3,251,453
3,255,530
3,258,100
3,260,512
3,263,582
3,265,450
3,266,498
3,268,571
3,269,411
3,270,484
3,271,95
3,277,495
3,278,461
3,279,34
3,281,231
3,287,341
3,289,581
3,293,3
3,296,164
3,297,50
3,299,173
3,300,48
4,1,530
4,3,395
4,11,337
4,12,462
4,16,14
4,17,177
4,18,421
4,19,396
4,20,46
4,21,199
4,24,89
4,27,326
4,28,286
4,29,265
4,31,77
4,32,565
4,33,42
4,34,388
4,36,17
4,37,264
4,38,38
4,39,562
4,41,69
4,42,458
4,43,108
4,44,52
4,51,265
4,52,38
4,55,204
4,56,128
4,57,474
4,58,69
4,62,162
4,66,82
4,67,529
4,70,163
4,71,66
4,73,201
4,74,67
4,75,97
