source,target,weight
1,2,381
1,4,369
1,5,26
1,7,399
1,10,539
1,13,285
1,18,73
1,30,195
1,33,335
1,36,579
1,39,132
1,41,81
1,46,446
1,52,58
1,53,207
1,59,573
1,60,424
1,61,328
1,62,352
1,63,149
1,66,243
1,68,230
1,70,445
1,73,162
1,77,539
1,79,279
1,80,154
1,81,72
1,83,74
1,89,454
1,91,545
1,93,262
1,96,97
1,97,526
1,98,268
1,100,406
1,101,527
1,102,113
1,103,153
1,107,312
1,110,371
1,111,72
1,114,468
1,115,434
1,116,569
1,118,214
1,119,92
1,125,151
1,126,352
1,128,583
1,132,384
1,136,155
1,140,208
1,142,498
1,144,586
1,145,299
1,150,245
1,151,229
1,153,417
1,156,116
1,160,497
1,162,222
1,167,582
1,171,588
1,173,319
1,174,380
1,179,180
1,182,35
1,183,481
1,185,568
1,188,593
1,189,425
1,190,581
1,191,283
1,192,499
1,195,534
1,196,129
1,198,451
1,199,523
1,202,69
1,208,98
1,209,552
1,210,361
1,212,27
1,213,125
1,214,42
1,217,75
1,218,215
1,219,260
1,227,585
1,228,580
1,231,359
1,234,588
1,235,425
1,239,150
1,240,246
1,243,346
1,245,506
1,246,374
1,247,47
1,248,335
1,251,180
1,252,397
1,253,125
1,256,68
1,257,31
1,259,599
1,260,423
1,261,12
1,262,68
1,263,277
1,265,479
1,269,546
1,270,231
1,272,193
1,273,599
1,274,220
1,276,178
1,277,272
1,281,495
1,282,33
1,285,152
1,290,304
1,292,129
1,294,395
2,3,247
2,7,86
2,11,573
2,12,511
2,13,213
2,18,72
2,21,23
2,22,141
2,23,309
2,27,36
2,30,461
2,31,455
2,35,73
2,38,297
2,39,563
2,41,24
2,43,111
2,47,309
2,49,98
2,50,38
2,51,28
2,54,74
2,57,167
2,59,77
2,60,492
2,63,580
2,64,221
2,67,9
2,73,179
2,79,103
2,84,595
2,85,462
2,86,32
2,89,575
2,90,394
2,91,190
2,95,454
2,96,583
2,97,364
2,98,42
2,99,445
2,103,288
2,104,74
2,106,301
2,110,583
2,112,492
2,114,212
2,118,187
2,120,584
2,121,199
2,122,362
2,131,160
2,133,265
2,135,86
2,137,74
2,138,508
2,141,342
2,142,50
