source,target,weight
1,5,180
1,8,546
1,11,367
1,20,537
1,25,150
1,28,483
1,36,241
1,39,546
1,46,487
1,48,160
1,54,153
1,57,174
1,59,470
1,60,414
1,65,454
1,66,44
1,70,180
1,78,474
1,82,562
1,83,310
1,88,136
1,89,405
1,90,110
1,92,324
1,93,65
1,95,321
1,96,276
1,98,121
1,105,397
1,106,529
1,108,269
1,113,106
1,114,220
1,118,76
1,120,177
1,132,57
1,135,21
1,138,473
1,139,119
1,144,389
1,159,484
1,160,102
1,165,143
1,167,224
1,174,371
1,176,172
1,187,228
1,191,180
1,199,124
1,209,553
1,211,449
1,214,522
1,215,149
1,216,240
1,223,503
1,224,511
1,228,242
1,231,345
1,233,84
1,236,453
1,244,62
1,245,26
1,246,275
1,247,263
1,250,556
1,254,227
1,257,43
1,258,32
1,260,583
1,261,392
1,264,573
1,270,129
1,275,79
1,276,216
1,284,557
1,298,592
2,4,123
2,9,403
2,13,502
2,17,45
2,19,367
2,23,65
2,24,562
2,29,388
2,34,375
2,42,341
2,44,64
2,47,528
2,49,286
2,53,228
2,62,134
2,66,116
2,67,402
2,70,493
2,79,537
2,84,590
2,86,70
2,90,564
2,91,55
2,99,563
2,101,396
2,103,7
2,105,418
2,108,346
2,110,346
2,113,66
2,115,211
2,131,580
2,132,318
2,134,354
2,136,308
2,144,585
2,148,334
2,149,388
2,150,512
2,151,101
2,153,547
2,164,169
2,170,247
2,173,290
2,176,178
2,181,483
2,187,431
2,195,243
2,196,52
2,201,482
2,203,36
2,204,320
2,206,137
2,207,259
2,215,470
2,217,74
2,223,153
2,231,254
2,232,139
2,234,58
2,235,178
2,237,328
2,240,118
2,242,248
2,244,256
2,253,270
2,263,367
2,269,211
2,270,567
2,277,387
2,279,583
2,281,55
2,282,598
2,290,378
2,293,435
2,297,114
3,4,228
3,7,358
3,8,106
3,14,600
3,16,48
3,18,297
3,24,175
3,25,431
3,29,352
3,30,125
3,34,67
3,36,189
3,37,524
3,39,107
3,40,542
3,45,533
3,54,496
3,57,8
3,61,11
3,64,595
3,71,131
3,73,184
3,76,409
3,78,295
3,81,463
3,87,178
3,95,557
3,98,161
3,104,183
3,107,189
3,113,20
3,117,200
3,121,231
3,122,4
3,128,282
3,134,260
3,139,141
3,145,26
3,146,117
3,147,335
3,155,347
3,156,414
3,158,110
3,161,27
3,164,554
3,168,118
3,169,571
3,183,364
3,190,564
3,198,258
3,206,451
3,211,264
3,214,344
3,216,420
3,221,501
3,237,51
3,238,451
3,253,485
3,260,34
3,261,252
3,262,211
3,263,227
3,264,302
3,268,258
3,273,281
3,276,461
3,280,57
3,282,116
3,284,429
3,287,302
3,289,120
3,290,444
3,293,396
3,296,420
3,298,498
3,299,62
4,6,451
4,8,28
4,9,509
4,10,30
4,11,337
4,15,81
4,22,511
4,23,399
4,25,489
4,36,84
4,47,457
4,48,593
4,50,96
4,51,100
4,56,187
4,59,98
4,61,36
4,62,535
4,74,533
4,76,16
4,80,42
4,81,198
4,83,129
4,90,545
4,104,167
4,106,239
4,111,428
4,112,368
4,113,201
4,115,66
4,119,204
4,120,366
4,122,36
4,123,53
4,124,190
4,127,429
4,131,570
4,133,202
4,137,535
4,141,302
4,145,551
4,150,462
4,153,17
4,169,354
4,170,471
4,176,485
4,179,428
4,183,3
4,185,125
4,190,481
4,193,239
4,197,358
4,212,545
4,220,24
4,221,415
4,222,104
4,229,462
4,235,245
4,238,417
4,244,106
4,248,41
4,253,76
4,255,429
4,266,161
4,277,156
4,282,505
4,283,201
4,284,71
4,287,184
4,292,488
4,294,48
4,295,499
4,296,208
4,298,532
4,299,530
4,300,333
5,2,26
5,7,418
5,13,51
5,14,3
5,17,526
5,18,60
5,19,57
5,21,190
5,25,156
5,37,115
5,43,223
5,47,270
5,49,585
5,50,306
5,53,277
5,58,332
5,61,380
5,65,149
5,69,571
5,70,298
5,72,401
5,77,288
5,79,26
5,81,533
5,93,553
5,95,91
5,97,358
5,98,597
5,105,534
5,106,304
5,107,532
5,111,565
5,114,361
5,117,542
5,118,314
5,121,173
5,123,68
5,130,574
5,134,145
5,142,98
5,147,174
5,158,515
5,167,351
5,171,276
5,173,252
5,177,21
5,184,171
5,186,103
5,188,504
5,190,553
5,191,256
5,196,497
5,197,596
5,198,595
5,199,74
5,205,188
5,206,387
5,215,17
5,222,152
5,223,148
5,230,18
5,239,545
5,240,110
5,243,503
5,246,166
5,253,140
5,255,132
5,257,475
5,259,159
5,260,383
5,261,463
5,269,463
5,275,110
5,282,283
5,289,18
5,294,122
6,1,213
6,4,3
6,7,400
6,8,33
6,19,145
6,20,404
6,22,411
6,29,591
6,33,510
6,36,374
6,38,384
6,43,184
6,50,443
6,52,170
6,59,525
6,65,97
6,66,320
6,73,527
6,76,235
6,78,362
6,89,460
6,93,90
6,94,442
6,98,371
6,100,259
6,105,580
6,106,111
6,117,242
6,120,293
6,123,330
6,124,511
6,125,475
6,128,563
6,140,450
6,145,114
6,146,422
6,152,330
6,153,311
6,157,185
6,158,43
6,161,248
6,163,152
6,169,331
6,171,329
6,172,436
6,182,136
6,186,499
6,194,100
6,197,194
6,198,143
6,210,3
6,212,77
6,216,3
6,220,211
6,224,156
6,227,95
6,228,308
6,233,135
6,236,185
6,241,348
6,242,205
6,243,588
6,244,259
6,249,253
6,250,2
6,252,318
6,257,222
6,262,263
6,266,515
6,270,83
6,272,498
6,275,65
6,277,450
6,289,450
6,290,546
6,293,380
7,1,293
7,3,232
7,4,491
7,18,282
7,23,1
7,26,261
7,28,49
7,31,503
7,32,302
7,33,150
7,36,115
7,38,52
7,45,22
7,46,35
7,52,214
7,58,548
7,61,158
7,64,529
7,73,178
7,80,464
7,81,343
7,86,354
7,87,563
7,93,416
7,94,207
7,96,318
7,99,396
7,101,50
7,104,370
7,108,434
7,115,537
7,123,8
7,125,82
7,138,428
7,139,192
7,150,240
7,152,41
7,157,455
7,170,229
7,172,71
7,173,161
7,181,84
7,189,366
7,201,222
7,206,348
7,209,246
7,210,134
7,214,64
7,215,103
7,218,363
7,219,462
7,220,555
7,223,157
7,227,265
7,231,575
7,233,251
7,236,187
7,238,276
7,242,411
7,251,332
7,252,392
7,255,336
7,256,553
7,258,553
7,264,141
7,265,546
7,267,311
7,272,18
7,276,118
7,278,152
7,281,280
7,286,52
7,292,322
