source,target,weight
1,3,453
1,4,166
1,10,346
1,13,290
1,17,261
1,21,186
1,23,210
1,30,513
1,36,181
1,40,182
1,41,277
1,45,195
1,46,401
1,48,391
1,53,59
1,56,245
1,60,600
1,61,436
1,70,582
1,73,590
1,90,44
1,97,99
1,105,559
1,109,588
1,113,23
1,116,390
1,121,371
1,125,348
1,127,302
1,130,399
1,138,379
1,142,531
1,143,37
1,156,547
1,166,97
1,177,315
1,179,287
1,182,204
1,188,308
1,194,411
1,199,156
1,201,470
1,202,95
1,205,281
1,208,324
1,216,192
1,217,56
1,218,133
1,220,583
1,222,52
1,224,353
1,230,565
1,231,189
1,240,136
1,241,593
1,251,357
1,260,30
1,262,549
1,268,377
1,270,164
1,290,169
1,296,280
2,3,290
2,9,1
2,16,224
2,18,481
2,19,366
2,20,272
2,24,116
2,28,479
2,41,485
2,44,76
2,54,267
2,55,241
2,57,288
2,64,543
2,65,146
2,69,133
2,89,555
2,97,515
2,103,595
2,107,589
2,108,124
2,113,321
2,114,264
2,119,98
2,124,333
2,125,19
2,126,200
2,128,488
2,135,42
2,136,79
2,138,335
2,143,358
2,154,68
2,161,391
2,170,360
2,179,121
2,180,264
2,182,567
2,184,443
2,185,139
2,199,548
2,200,99
2,202,10
2,204,122
2,206,162
2,209,577
2,222,297
2,235,20
2,237,418
2,241,231
2,245,488
2,249,441
2,256,366
2,257,3
2,262,551
2,274,352
2,275,481
2,280,123
2,284,320
2,285,350
2,290,3
2,293,79
3,10,416
3,20,567
3,22,176
3,23,559
3,24,51
3,28,501
3,30,58
3,38,341
3,42,22
3,43,366
3,51,153
3,52,111
3,54,476
3,55,132
3,61,192
3,64,127
3,70,40
3,74,62
3,78,248
3,79,507
3,80,396
3,83,457
3,89,105
3,101,431
3,104,542
3,110,508
3,112,65
3,116,412
3,121,440
3,129,434
3,130,541
3,134,97
3,137,548
3,138,142
3,143,457
3,146,542
3,151,374
3,169,422
3,175,595
3,208,313
3,213,8
3,221,200
3,227,79
3,228,498
3,231,135
3,233,405
3,248,169
3,249,147
3,252,64
3,253,512
3,254,53
3,255,10
3,258,314
3,264,105
3,266,582
3,267,420
3,274,223
3,277,60
3,281,292
3,290,146
3,293,207
3,294,287
4,5,110
4,12,529
4,19,385
4,23,165
4,26,557
4,27,191
4,34,72
4,46,364
4,48,31
4,50,555
4,53,42
4,57,476
4,75,133
4,76,415
4,79,594
4,80,16
4,82,163
4,85,589
4,86,19
4,87,572
4,95,267
4,98,303
4,99,13
4,110,453
4,114,376
4,117,453
4,118,251
4,129,239
4,132,502
4,138,4
4,140,370
4,141,451
4,145,87
4,151,128
4,157,337
4,158,440
4,160,409
4,161,303
4,162,181
4,165,512
4,168,188
4,172,172
4,173,104
4,176,463
4,185,456
4,200,23
4,204,307
4,208,454
4,212,553
4,217,70
4,221,48
4,223,289
4,224,252
4,232,79
4,249,165
4,253,409
4,255,545
4,261,528
4,282,243
4,285,125
4,290,162
4,295,477
5,4,572
5,7,320
5,8,339
5,13,205
5,16,441
5,23,321
5,26,334
5,41,227
5,42,597
5,47,531
5,54,323
5,55,178
5,57,458
5,64,141
5,70,564
5,71,148
5,82,312
5,95,260
5,96,236
5,105,563
5,107,383
5,108,85
5,114,388
5,115,535
5,120,203
5,147,581
5,148,212
5,164,75
5,169,536
5,176,573
5,177,459
5,182,512
5,184,595
5,192,301
5,193,584
5,199,510
5,201,457
5,202,569
5,203,436
5,205,214
5,208,591
5,220,137
5,221,564
5,222,498
5,227,235
5,228,246
5,229,73
5,230,472
5,233,573
5,238,11
5,239,81
5,245,472
5,246,226
5,251,582
5,256,465
5,257,593
5,263,159
5,282,239
5,287,332
5,288,247
5,289,47
5,293,570
6,1,227
6,7,386
6,9,360
6,17,240
6,19,343
6,25,278
6,35,435
6,39,558
6,41,270
6,44,136
6,53,334
6,61,457
6,63,296
6,70,358
6,72,1
6,75,356
6,77,254
6,78,77
6,81,243
6,83,566
6,95,398
6,97,394
6,115,157
6,119,261
6,122,438
6,131,303
6,132,98
6,137,564
6,138,546
6,145,10
6,148,392
6,155,31
6,165,379
6,167,492
6,173,508
6,176,353
6,182,38
